id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D2;2,054338;0,9675498;1,905776;2,126536;0,778302;1,538514;2,238501;2,109167;1,122336;1,8587;2,08666;0,7353664;1,790354;1,666717;0,456533;0,7085321;0,3109337;0,6239757;0,6797958;0,5128656;0,3749523;0,3650851;0,5527156;0,3874206;0,6067046;0,5381754;0,7129425;0,3850678;0,5620966;0,4554035;0,4845043;0,3428043;0,4392298;0,5829592;0,4364417;0,6998651;0,3910352;0,4792066;0,7500897;0,4193889;0,3625299;0,3331247;0,5111049;0,3693698;0,3375224;0,6060004;0,7124624;0,9366538;0,4953683;0,6660473;0,2518938;0,5654729;0,7570363;0,4698451;0,3373083;0,3784173;0,5451162;0,3811906;0,5775033;0,4974707;0,5907777;0,4021321;0,7228811;0,5008029;0,5229222;0,3872058;0,3909885;0,5886918;0,3873768;0,6702847;0,3233255;0,5066283;0,7915058;0,3426104;0,3341216;0,347936;0,5196181;0,3693846;0,4156487;0,6737461;0,7657609;0,8838395
D20;2,085833;1,622038;2,103345;2,594007;0,7201424;1,872599;1,874346;2,367816;1,77667;2,257872;2,41812;0,7724909;1,838261;2,269657;0,5681789;0,8470938;0,3572561;0,6555009;0,8129622;0,5614295;0,4496555;0,4241909;0,6831162;0,4316214;0,5759311;0,591439;0,7375142;0,4136949;0,636901;0,5180177;0,5529551;0,3645882;0,4848961;0,7296619;0,4996743;0,8582896;0,3777515;0,5862607;0,7910973;0,4659753;0,4049587;0,4018404;0,6280119;0,4839569;0,4459363;0,5662834;0,994789;1,043727;0,6807666;0,8556431;0,4021529;0,6998534;0,518169;0,5545245;0,4471436;0,4576814;0,5759313;0,4487208;0,6252402;0,5207048;0,7023511;0,5248116;0,5728227;0,5571408;0,6065657;0,4052495;0,5820064;0,7738458;0,5114339;0,8352372;0,3900087;0,6125745;0,7842895;0,4845468;0,3978399;0,376384;0,7497135;0,5397971;0,3890485;0,7243295;0,9827277;1,158139
D21;2,335201;1,576327;2,14277;2,76761;0,9980252;2,178434;2,062285;2,5931;1,527502;2,202927;2,443139;1,070816;2,034416;1,872853;0,6982697;0,9157398;0,4535064;0,8747642;1,37046;0,6562559;0,4653825;0,4131192;0,5834119;0,5937816;0,6826611;0,6882448;0,6294739;0,490699;0,7751725;0,7129312;0,57484;0,5031391;0,5988591;1,027343;0,6748834;0,783144;0,5502974;0,5872157;0,8149515;0,5502738;0,4664144;0,4822657;0,7622606;0,5905998;0,525333;0,7109388;1,090874;1,226066;0,6335047;0,7986298;0,3792386;0,7921241;1,081022;0,6748381;0,4034917;0,4034412;0,5768976;0,4943772;0,6855772;0,676512;0,6142542;0,4688503;0,7736794;0,8307969;0,509137;0,4927189;0,4687429;0,9543798;0,6009151;0,8336491;0,5158465;0,5971864;0,8608224;0,4599034;0,4499873;0,4587399;0,7624689;0,4857254;0,5102437;0,7233859;1,297867;1,174606
D22;2,107442;1,572419;1,993621;2,092301;0,9421332;1,965831;2,88506;2,514688;1,576504;2,032047;2,28514;0,8307675;1,997136;1,817542;0,6605989;1,010067;0,4642472;0,8366484;1,366946;0,6243183;0,4475401;0,3745835;0,5834267;0,6500707;0,5802179;0,6948863;0,5644745;0,4710391;0,7823116;0,6796617;0,5647499;0,4091096;0,6271604;0,9700279;0,64629;0,8462795;0,5488994;0,5516317;0,7260287;0,5169184;0,4527486;0,4517074;0,6911012;0,5366036;0,3973462;0,6577432;1,095974;1,0621;0,5737878;0,7828432;0,3635083;0,8590108;1,042098;0,6155374;0,4128634;0,372593;0,6168318;0,5554149;0,6281098;0,622666;0,5536011;0,4675298;0,7938003;0,7266674;0,4876805;0,4154584;0,4777332;1,028185;0,5636424;0,9302636;0,4541952;0,6167122;0,7406876;0,4457246;0,4281995;0,4342637;0,6634121;0,4685184;0,375301;0,623918;1,061056;1,109488
D23;2,797849;1,934613;2,235325;4,27004;1,006055;2,000552;1,788628;2,801938;1,95181;2,346448;2,312963;0,8736274;1,954871;1,546889;0,7280357;1,090233;0,4966312;0,9099064;0,8015586;0,61982;0,5207707;0,4088853;0,6433721;0,6129459;0,7052913;0,7404631;0,8958726;0,5083489;0,6875948;0,6937128;0,7290192;0,4707336;0,6636508;1,086166;0,6357411;0,858691;0,5202369;0,6700185;0,9331135;0,5316519;0,5227513;0,5149919;0,7437916;0,5430645;0,5259401;0,5420443;1,187768;1,286622;0,6861599;0,9806069;0,4094357;0,6513175;0,7270628;0,5370543;0,4546858;0,3988335;0,6484642;0,5464631;0,67917;0,666056;0,7177198;0,4676842;0,8737087;0,8246071;0,582344;0,4062654;0,4936825;1,017876;0,5839645;0,9378817;0,4442405;0,6398296;1,003566;0,4573586;0,5055458;0,4809916;0,7305372;0,5291098;0,5397936;0,6501182;1,154471;1,288852
D24;2,164924;1,748087;2,090797;2,619095;0,9023117;1,665355;1,70035;2,309973;1,777281;2,269405;2,398909;0,8914101;1,66246;3,064731;0,6968916;1,040565;0,7776947;0,9084482;1,004068;0,6065267;0,4875507;0,4201216;0,7058715;0,5437299;0,6706529;0,7233507;0,6834255;0,5056874;0,6763578;0,7523893;0,7037031;0,4713359;0,6355435;0,9972134;0,665721;1,036605;0,5600971;0,7194519;0,9283584;0,5351745;0,5387254;0,5174983;0,742431;0,5559587;0,3539541;0,6514502;1,264959;1,318699;0,6526798;1,101912;0,4417581;0,7252689;0,9005545;0,5743789;0,5058284;0,4018041;0,672582;0,5152176;0,6373975;0,6403439;0,6388432;0,4274733;0,9666105;0,8283952;0,6415842;0,4623635;0,5747991;0,954523;0,6358038;1,126903;0,4965153;0,6994961;0,8868862;0,4927426;0,5131824;0,5230489;0,7027276;0,5730452;0,3835325;0,7290968;1,292446;1,298923
D25;2,318338;1,802167;2,473372;2,617172;0,9652093;2,109762;2,248306;2,499043;1,794001;2,347499;2,383204;0,9149119;2,197773;2,471206;0,6737331;0,8903908;0,5173881;0,8239417;0,7197776;0,6060564;0,503721;0,4524879;0,5936656;0,505797;0,6264975;0,6663002;0,7473146;0,5053702;0,645782;0,6640226;0,5884492;0,4492399;0,5514661;0,7700265;0,6100275;0,8140485;0,4967478;0,6486784;0,8110411;0,537069;0,5361059;0,5135822;0,7413696;0,5207348;0,50959;0,8380834;1,032002;1,246346;0,7870127;0,9452486;0,3721061;0,7249927;0,9162937;0,6346428;0,4672853;0,5008257;0,6575468;0,4310858;0,6786336;0,5648266;0,588644;0,5449233;0,7887496;0,7318308;0,5750915;0,4664536;0,5700295;16,33498;0,5878855;0,8547439;0,4695027;0,6141812;0,8284625;0,462624;0,4971867;0,4794714;0,7922794;0,5269599;0,4486324;0,895821;1,348396;1,118359
D26;2,240216;1,815798;2,26504;2,679155;0,7598359;1,583609;2,256167;2,458982;1,804998;2,272931;2,851546;0,7034749;1,884227;1,799188;0,5648941;0,8329949;0,3598999;0,8152099;0,8590481;0,5629625;0,4237736;0,4365982;0,6225929;0,5108912;0,5965312;0,5855308;0,6468064;0,4500658;0,5731358;0,5443632;0,4933438;0,3772043;0,5084561;0,6350449;0,5536513;0,8263483;0,4171027;0,5798671;0,7988071;0,4586934;0,4209998;0,4361609;0,6812095;0,4453623;0,4747702;0,7415024;1,077733;1,139432;0,5682814;0,8285934;0,2544185;0,7076561;0,7801044;0,5200716;0,4344149;0,4074109;0,702139;0,4836297;0,5872532;0,5671731;0,6099582;0,5066173;0,6237897;0,613422;0,4517305;0,3557285;0,4939411;0,6277722;0,5174231;0,8118856;0,3445231;0,6073163;0,7697518;0,4319812;0,393758;0,4271282;0,6882162;0,4337285;0,5455688;0,7303289;1,173891;1,068529
D27;2,070786;1,466516;1,993382;2,822274;0,7271565;1,324752;1,864848;2,372642;1,388594;2,048198;2,484909;0,6554669;1,682869;1,568717;0,6301105;0,9910793;0,4340146;0,683437;0,7454802;0,5054945;0,4864667;0,3749705;0,601424;0,486755;0,6979713;0,4488625;0,6892154;0,4925387;0,5247056;0,7039512;0,6735001;0,4280313;0,6403572;0,6916229;0,6108153;0,8140907;0,4903408;0,5808974;0,8159973;0,5488626;0,4595613;0,4575189;0,7401202;0,4897103;0,4191769;0,7484674;0,8947442;1,149019;0,5760662;0,77004;0,540385;0,7854874;0,6031759;0,4854348;0,4827423;0,3434564;0,6044249;0,4329914;0,6148838;0,5004832;0,5685986;0,4246448;0,5134873;0,6595145;0,6496576;0,4529137;0,5534479;0,7035739;0,622988;0,8912413;0,5017441;0,5658487;0,7177632;0,5426271;0,4219304;0,4615954;0,7243146;0,5329023;0,4668436;0,5909685;0,3319702;1,111749
D28;2,054802;1,456253;1,976243;2,777332;0,7263028;1,317526;1,842823;2,357156;1,391467;2,024059;2,467399;0,6561749;1,66263;1,562299;0,616413;0,9883264;0,4273674;0,6764339;0,7479868;0,5041187;0,4748638;0,369413;0,6112254;0,4747206;0,69606;0,4463569;0,6841601;0,481983;0,5279848;0,6979552;0,6641667;0,4243077;0,6315092;0,6834732;0,6014769;0,8115195;0,479016;0,5731473;0,8118046;0,5357766;0,4490294;0,4491813;0,7308934;0,4797878;0,4153104;0,7452644;0,8872037;1,141034;0,5617142;0,7693039;0,6024034;0,7729352;0,6075645;0,4802117;0,4729607;0,3341001;0,6042025;0,4224611;0,6061663;0,4978727;0,5654309;0,4115758;0,5062329;0,6437689;0,6397124;0,4320967;0,5372436;0,6947683;0,6105481;0,8862452;0,4927637;0,5553395;0,7113546;0,5253617;0,412643;0,4515797;0,7099261;0,5173319;0,4762987;0,5848199;0,3274598;1,094444
D29;2,682955;1,978134;2,43329;3,002307;0,9471645;1,773398;2,131031;2,609965;1,847779;2,281165;3,044199;0,9957878;1,935633;2,341687;0,6750524;0,9975047;0,4971541;0,9429394;1,038617;0,5287804;0,5371462;0,3590862;0,6841468;0,5850625;0,6990672;0,6717169;0,7953023;0,4947987;0,7048459;0,7419326;0,7769845;0,4543879;0,6617707;0,8068611;0,8229382;0,8813388;0,6033943;0,6808969;1,003675;0,5445367;0,5675588;0,5671471;0,8187669;0,6773339;0,3331584;0,86311;1,199796;1,312077;0,591627;1,099377;0,4381356;0,9233399;0,9842728;0,5354873;0,5193034;0,3371415;0,6291313;0,5327806;0,5932349;0,7196029;0,7175362;0,4697721;0,7647432;0,7332786;0,5902973;0,4306747;0,6589139;0,8704958;0,7055092;0,8597435;0,5298508;0,7061988;0,9542735;0,441884;0,5287125;0,544301;0,8377323;0,612499;0,4176247;0,8558875;1,108049;1,39243
D3;0,8900053;0,6251915;1,170137;1,637152;0,8793073;1,408048;1,293904;0,9943849;0,748294;1,179437;1,252871;0,552121;1,255861;1,110899;0,3263185;0,467114;-2,354107;0,3733477;0,6997823;0,3480112;0,348362;0,2889284;0,3670653;0,3631934;0,3545357;0,4535452;0,4433456;0,1983628;0,4986572;0,2925994;0,6361151;0,3584573;0,7647251;0,1293858;0,3298845;0,5440281;1,623813;0,3698879;0,4243417;-1,666116;-4,421658;0,246259;0,412241;0,448503;0,5385236;0,2793593;0,7070606;0,6019981;0,2959048;0,4563588;-2,345256;0,3850365;0,524102;0,3552236;0,3552458;0,2518924;0,2723218;0,3482974;0,3179371;0,4540362;0,3797394;0,325882;0,4481939;0,3562418;0,6367856;0,45533;1,855742;0,3932981;0,3395088;0,5646892;3,181001;0,3632501;0,4108877;-1,531042;-2,767107;0,2466233;0,4479726;0,4511235;0,3170243;0,1360775;0,7689831;0,5641122
D30;2,267486;1,838673;2,364086;2,804087;0,7126998;1,76777;2,311412;2,820416;1,775707;2,214926;3,332736;0,7201985;1,931065;2,038881;0,7138175;1,009662;0,5746777;0,8984287;0,8982395;0,5350184;0,5658192;0,381739;0,5747548;0,595765;0,7603507;0,6481348;0,8281952;0,4962957;0,6236063;0,7849875;0,8104022;0,5631576;0,7135544;0,7897977;0,8559215;0,8908869;0,6813148;0,7254406;1,032711;0,5788468;0,583683;0,6285871;0,8121476;0,7254604;0,4466728;0,76112;1,19018;1,368441;0,6215819;0,9947896;0,3602417;0,8197647;0,8077845;0,5214488;0,5482729;0,387035;0,590805;0,5374412;0,6874939;0,6720949;0,7055044;0,4365508;0,6472251;0,7412352;0,6490953;0,5049917;0,6732156;0,83431;0,7778557;0,8653151;0,5660213;0,7219711;0,9654314;0,5006512;0,5708282;0,6127035;0,7668102;0,6765413;0,5028264;0,7838811;1,074428;1,348857
D31;1,897043;1,520938;2,231451;3,143234;0,8412081;1,817838;2,355647;2,305746;1,422866;2,27897;2,605497;0,8742989;2,043204;1,523458;0,5730092;0,9686335;0,4627898;0,8697389;0,8761898;0,5065799;0,4682475;0,3186393;0,5765137;0,5087125;0,5730804;0,5630845;0,6473053;0,4239681;0,7284225;0,6396054;0,5490524;0,3608219;0,5884661;0,8108224;0,5889691;0,8163307;0,5206398;0,5360861;0,7878785;0,5445477;0,4881468;0,4202532;0,6046429;0,4660579;0,558253;0,7422368;0,9462818;1,038787;0,5286197;0,9657542;0,3744189;0,6379125;0,8528239;0,494654;0,3895491;0,410272;0,5552736;0,4513631;0,5657073;0,4899113;0,5129;0,45484;0,6930462;0,635597;0,5348486;0,2317658;0,5459862;0,913413;0,5163011;0,7241747;0,4823139;0,5104043;0,8957869;0,4971494;0,4310281;0,4266519;0,6565158;0,4568411;0,4785058;0,7120092;0,8707356;1,044253
D32;1,793146;1,281937;2,178011;2,414284;0,8549158;1,867473;1,574332;2,128639;1,304043;2,133429;2,163662;0,8973701;1,891408;1,804067;0,4973281;0,8379648;0,3902172;0,7912511;0,8524766;0,4918894;0,3678616;0,3064762;0,5786165;0,4820346;0,4949556;0,5863808;0,5549605;0,3779784;0,6839702;0,6614359;0,5575254;0,2769974;0,4570128;0,7818171;0,5645588;0,8388738;0,4708896;0,5323594;0,6409644;0,4422283;0,3724176;0,404503;0,5588693;0,4180787;0,3427845;0,657183;1,055285;0,9752551;0,4888215;0,8496515;0,3593428;0,6417552;0,8068436;0,4732762;0,326478;0,3721036;0,5953478;0,4709869;0,505537;0,4770902;0,4323438;0,4096899;0,7951774;0,6167012;0,4951432;0,3187502;0,4447218;0,8165978;0,4356673;0,6916464;0,4359374;0,4885329;0,7148697;0,3939175;0,3371287;0,3858788;0,5632524;0,3820416;0,3851824;0,6549092;0,7963879;0,9885011
D33;1,807772;1,363127;1,847323;2,310479;0,8518451;1,786558;1,353122;2,193583;1,32957;1,916725;1,670418;0,7461013;1,859198;1,209953;0,5619094;1,023469;0,4864716;0,7661805;0,9741441;0,5214739;0,3890851;0,3815552;0,6297917;0,472371;0,6076862;0,6169973;0,5897239;0,4071992;0,6884844;0,7417658;0,6044947;0,450142;0,596969;0,9073663;0,6234388;0,9142406;0,5608358;0,5971519;0,7335681;0,5041808;0,4938656;0,421027;0,6394457;0,4628456;0,1968783;0,6459495;1,012354;1,036629;0,6343907;0,8667214;0,4084912;0,721834;0,8946633;0,5293799;0,4296932;0,4511373;0,6866687;0,4630702;0,7089001;0,6353154;0,5760189;0,4907584;0,7804431;0,6963581;0,5680286;0,4708017;0,5762344;0,9637204;0,5789064;0,9033547;0,51752;0,6004877;0,70689;0,4556511;0,4612051;0,4288353;0,6706514;0,4937392;0,2838807;0,738098;0,9037637;0,9079007
