id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D22;2,031799;1,681065;2,03876;1,911221;0,7611935;2,105077;2,394961;2,321731;1,733464;2,095998;1,941516;0,6818528;2,18754;2,036815;0,6743131;0,891057;0,4694193;0,7865075;1,284671;0,6500393;0,4408973;0,3906126;0,590115;0,6317237;0,5935505;0,7352558;0,5803237;0,4930356;0,7249397;0,7005379;0,5647952;0,392167;0,6434307;1,004626;0,6778621;0,8494757;0,5587853;0,5554971;0,6973549;0,5258302;0,4557768;0,442505;0,7159017;0,531763;0,4161467;0,7571879;1,070627;1,040242;0,5965638;0,7230958;0,3541382;0,770926;1,043918;0,6515244;0,3950896;0,397076;0,6168485;0,5824081;0,6117832;0,6858543;0,5493158;0,4820533;0,7863199;0,7154756;0,4774036;0,3884521;0,4819118;0,9755553;0,5677419;0,8927157;0,4505111;0,6044343;0,7415208;0,4518099;0,4280136;0,4166251;0,6794521;0,4537796;0,3754798;0,7695989;1,046409;1,010304
D23;1,814475;2,039744;2,352219;3,00807;0,8819;1,973469;2,191;2,003247;2,108561;2,508911;2,073974;0,7243868;1,980568;2,017534;0,7366707;1,116721;0,4545567;0,8450119;0,977297;0,656674;0,4840282;0,452031;0,6984847;0,6370397;0,7333314;0,7855939;0,8833907;0,5421785;0,78631;0,6587923;0,7027577;0,4085583;0,6442443;1,133807;0,5927024;0,9199694;0,4709528;0,6377152;0,9928455;0,5168192;0,4869366;0,4570786;0,8144084;0,5148639;0,5380522;0,765274;1,245754;1,327467;0,7178186;1,023745;0,3596119;0,5957653;0,8961792;0,6204086;0,421284;0,4386452;0,7083494;0,539977;0,6941936;0,7300357;0,7392518;0,4772123;0,9401389;0,7948301;0,5651034;0,3554528;0,481072;1,036824;0,5184081;1,006569;0,3787203;0,6075567;0,9689364;0,4280731;0,4669931;0,4161571;0,7578587;0,484828;0,5085654;0,8502931;1,217384;1,242776
D24;1,694007;1,844682;2,153608;2,606014;0,7933038;1,999915;1,742225;1,856443;1,907001;2,184284;1,759337;0,741948;2,01233;1,652492;0,7089811;1,066054;0,4830316;0,8730217;1,006291;0,6442283;0,4730943;0,4417104;0,745368;0,5806569;0,6484472;0,7711711;0,6897745;0,5198629;0,7345278;0,7279246;0,6905467;0,4442417;0,6210957;1,026723;0,6441124;1,092964;0,5138969;0,6924804;0,8792672;0,5323017;0,5218263;0,4779164;0,7725935;0,5437906;0,3582656;0,8062924;1,225574;1,269658;0,6062702;1,02361;0,4170767;0,6861785;0,9253874;0,592878;0,4702339;0,4135725;0,7200196;0,5437766;0,6239773;0,6880459;0,6307466;0,4357279;0,8255712;0,8214365;0,6267556;0,4249555;0,5478187;0,9461151;0,5988523;1,089842;0,4555427;0,6773517;0,9060463;0,4710227;0,4923506;0,4837113;0,6829577;0,526074;0,3731615;0,8201078;1,168334;1,155526
D25;2,022933;1,823672;2,306532;2,305258;0,6598503;1,779058;2,262334;2,236132;1,878511;2,377652;2,008555;0,6360477;1,788283;2,156569;0,6397854;0,8330796;0,3191716;0,6851361;0,7811942;0,6025609;0,4149395;0,4386179;0,5840407;0,4831534;0,6155389;0,6057342;0,7182943;0,4914568;0,6257215;0,5718585;0,4502766;0,3836628;0,4430916;0,6279453;0,5316236;0,8074918;0,3794794;0,5742648;0,7186617;0,450484;0,4254823;0,4134642;0,6983633;0,4401543;0,4882919;0,7814762;0,9341669;1,054902;0,6342965;0,7852977;0,2721155;0,6412414;0,7666831;0,5994263;0,4111791;0,4625696;0,5856368;0,3990528;0,6620176;0,5322272;0,6054225;0,5264401;0,6406817;0,6071705;0,4597293;0,4399952;0,4777079;0,5724931;0,5161259;0,8016785;0,3489781;0,5624264;0,8096701;0,4146076;0,4137853;0,3938291;0,6793439;0,4508443;0,4272474;0,7825033;0,9815586;1,006285
D26;2,024679;1,956092;2,321592;2,432305;0,6643321;1,90778;2,218747;2,19978;1,974081;2,36286;2,192046;0,671613;2,12753;1,9496;0,5940429;0,773996;0,3415041;0,7431018;0,9416898;0,603664;0,4101271;0,4666922;0,6460417;0,5251937;0,6052556;0,6240635;0,6738257;0,4899677;0,5970872;0,5281824;0,4924903;0,3710857;0,5130404;0,6520194;0,5494228;0,8174818;0,4023414;0,5692095;0,7361804;0,4592363;0,4157753;0,4171603;0,7028142;0,4430834;0,4815926;0,8502323;1,016303;1,13166;0,5990193;0,7927656;0,2353519;0,6833356;0,8173377;0,5741842;0,4173532;0,4277753;0,6939094;0,4845932;0,5979861;0,6058534;0,6071795;0,5212951;0,6865393;0,6005456;0,4526555;0,3434652;0,5110559;0,6208024;0,4982781;0,8148822;0,3160128;0,5938302;0,7939269;0,4358465;0,3912889;0,4115756;0,7132895;0,4353729;0,5462537;0,8579855;0,9476905;1,002096
D27;1,658144;1,61355;2,013881;2,284815;0,6186599;1,77677;1,801616;1,775091;1,579793;2,060141;1,981646;0,6061244;1,835598;1,856181;0,6838831;1,034019;0,4257285;0,686708;0,8660547;0,5892347;0,4551719;0,4050218;0,6366505;0,5026247;0,7446382;0,4927142;0,7242024;0,5019145;0,7031122;0,7284137;0,6360739;0,3908102;0,585376;0,6868505;0,6266791;0,9005915;0,4854749;0,5778403;0,8056676;0,5456338;0,4360991;0,4606529;0,7593556;0,4797724;0,4274828;0,8916154;0,8923727;1,149376;0,5795884;0,7788471;0,4354405;0,7978549;0,7896167;0,5760232;0,4474388;0,3935977;0,532133;0,4360101;0,6670356;0,5467567;0,6006029;0,440412;0,7046941;0,6744647;0,6443729;0,4264054;0,5622229;0,7086548;0,6365771;0,9055757;0,4641512;0,5672888;0,7362829;0,5420736;0,4012444;0,4494097;0,7620232;0,5154492;0,4061026;0,7704196;0,8777335;1,086379
D28;1,653352;1,600276;1,999701;2,254664;0,6196992;1,763094;1,76115;1,766361;1,58233;2,039856;1,983689;0,608432;1,825215;1,867673;0,6749714;1,028009;0,4181109;0,6769779;0,8633904;0,5877486;0,443966;0,3983871;0,6457385;0,4882664;0,7429578;0,4915945;0,7196975;0,4907871;0,711695;0,7224176;0,626838;0,384516;0,5746119;0,6765315;0,6181013;0,8969312;0,4743223;0,5711952;0,8037058;0,5328282;0,4259524;0,4510196;0,7504414;0,4692974;0,4219506;0,8887162;0,8869046;1,148078;0,5647907;0,776227;0,4299195;0,7847704;0,7848227;0,5658374;0,4394219;0,3828392;0,5367539;0,4225386;0,6572064;0,541544;0,5961408;0,4276578;0,6939383;0,6590752;0,634477;0,4017899;0,5453875;0,7019831;0,6264438;0,8977213;0,4557433;0,5566205;0,7314409;0,5258783;0,392235;0,4394214;0,7491884;0,5043197;0,4005864;0,757502;0,8801544;1,073281
D29;2,091556;2,049994;2,436176;2,617646;0,8429374;2,416032;2,502863;2,190052;1,915512;2,406069;2,676707;0,8865375;2,473275;2,468638;0,6893862;0,9784829;0,4935234;0,9375579;1,119437;0,6173461;0,5087875;0,4070398;0,6966009;0,5845375;0,7761602;0,7239071;0,8224133;0,518195;0,7620858;0,7487087;0,7665525;0,4686641;0,6876429;0,7858557;0,8112092;0,9099654;0,6089576;0,6781298;0,9604865;0,5464362;0,5519271;0,5279117;0,8217351;0,6652216;0,4716193;0,989354;1,072254;1,337526;0,6216395;0,9673029;0,3847543;0,8708767;1,170657;0,6201648;0,4916668;0,4119076;0,6579113;0,5576007;0,6834762;0,7493011;0,7184824;0,4962492;0,8219649;0,720827;0,5736504;0,4324493;0,6469288;0,85584;0,7089711;0,9280796;0,5122335;0,6835063;0,9336229;0,4540409;0,5112734;0,5130418;0,8238668;0,5863182;0,4413813;1,117768;0,9836254;1,285823
D3;1,639768;1,573921;2,069518;2,792191;0,7414454;1,960335;2,746589;1,88464;1,529004;2,158113;2,613553;0,6879931;1,88586;2,118371;0,547422;0,9759067;0,3455171;0,6777455;1,152134;0,6868575;0,460151;0,5285041;0,5272217;0,5202362;0,5974664;0,6458291;0,6296372;0,4820334;0,9552629;0,6317155;0,5637367;0,5023142;0,492619;0,9401906;0,5476862;0,7633036;0,4532287;0,5346917;0,6827605;0,3978779;0,3832998;0,4076808;0,6782201;0,5029687;0,4056377;1,000881;0,928412;1,032323;0,4778627;0,753301;0,3093875;0,6462342;0,9238672;0,6653431;0,4475183;0,4851575;0,5390658;0,449131;0,5331207;0,655758;0,516201;0,473225;0,8720524;0,6316164;0,5131743;0,4538884;0,4403088;0,8203787;0,5643871;0,7787722;0,4631456;0,5432194;0,7310979;0,3518748;0,3613851;0,4000929;0,6704354;0,5437262;0,413234;0,9909889;0,9278679;0,953883
D30;1,932736;1,929896;2,404708;2,481447;0,705768;2,132226;2,520505;2,137528;1,789836;2,296176;2,342292;0,6992127;2,056739;2,146039;0,7335609;0,9670623;0,5479068;0,9191027;1,074252;0,6036104;0,5345837;0,4120532;0,6205538;0,6066597;0,7846638;0,7147599;0,8443532;0,5239862;0,7277529;0,8223275;0,8009258;0,5367066;0,7139097;0,7884136;0,8531975;0,9008586;0,6680028;0,7222018;1,012961;0,568259;0,5654709;0,6008572;0,8550161;0,7213694;0,4405909;0,8907776;1,176043;1,337773;0,6258998;0,9641341;0,4822783;0,801551;0,9407784;0,5974456;0,5383134;0,4320269;0,6177628;0,547638;0,7190716;0,7232726;0,7191615;0,4605373;0,7208193;0,752298;0,6354359;0,4855097;0,6767391;0,8383643;0,7714442;0,8861946;0,5502815;0,7193284;0,9253126;0,4912094;0,5476929;0,585147;0,7822199;0,658348;0,50318;0,9496481;1,045132;1,242207
D31;1,66936;1,554578;2,277807;2,581402;0,8089717;2,234047;2,028011;1,969515;1,463279;2,321642;2,152832;0,8489167;2,318108;1,681986;0,5795455;0,9231281;0,4228578;0,810556;1,045076;0,5710776;0,4208646;0,3416835;0,5682302;0,5068664;0,5864346;0,6141626;0,6431686;0,4245643;0,7831246;0,6492479;0,5477346;0,3418906;0,5850851;0,8110403;0,5924436;0,8324351;0,5079275;0,5190577;0,7863082;0,5252835;0,4596475;0,3767658;0,6049716;0,4458257;0,5674957;0,8321894;0,8935667;1,056666;0,5321086;0,9459753;0,3349477;0,5941831;0,9378204;0,5524609;0,3562719;0,4292334;0,5610084;0,4557216;0,5827061;0,5543018;0,5147532;0,4576202;0,7439724;0,6546358;0,5131711;0,3396606;0,5402755;0,9205579;0,5063424;0,737551;0,4600673;0,492799;0,887307;0,4765414;0,4066524;0,3854103;0,6630995;0,4330989;0,4532693;0,8797618;0,8466286;1,033402
D32;1,609395;1,337179;2,172003;2,145139;0,7280136;1,948553;1,611606;1,863343;1,332196;2,194185;1,733173;0,7468475;1,897881;1,843545;0,514008;0,7405066;0,3467125;0,7872757;0,9754605;0,5290452;0,3294603;0,3161777;0,5715845;0,4880556;0,4966976;0,6441934;0,5432487;0,3657327;0,7464738;0,6667701;0,5210408;0,2462974;0,4455913;0,7924679;0,5476631;0,7709813;0,4393367;0,4960196;0,6375818;0,4232581;0,3469501;0,3463152;0,5507168;0,3899467;0,3408515;0,6970713;0,9219928;0,9491458;0,4882784;0,7778187;0,2747677;0,5966252;0,8590697;0,4973565;0,2942884;0,370289;0,5862727;0,4716874;0,5077748;0,5394994;0,4218333;0,4083278;0,759518;0,6079791;0,4853771;0,2458917;0,4381993;0,8382459;0,4058603;0,6846531;0,4068349;0,4616141;0,7148553;0,3741048;0,3100089;0,3424606;0,5565366;0,3486391;0,3627241;0,7311553;0,7613117;0,9420204
D33;1,465235;1,429974;1,863034;2,348933;0,8506904;1,665807;1,374953;1,886903;1,429704;1,907068;1,629253;0,720405;1,807905;1,378286;0,5505184;1,080717;0,4804659;0,7834819;1,139146;0,5851895;0,3958853;0,42263;0,6612279;0,5102267;0,6152281;0,658225;0,5770196;0,4384223;0,7565001;0,7536044;0,6087971;0,4470266;0,6002118;0,9526404;0,6359666;0,9682846;0,5680972;0,6075251;0,7639452;0,5036718;0,4821364;0,4283863;0,6686983;0,4683996;0,1762619;0,7409057;1,026421;1,043749;0,6376644;0,855217;0,3953309;0,7433326;1,000323;0,5702186;0,4374369;0,4785887;0,6971438;0,5085532;0,7103951;0,6891217;0,5810822;0,5201044;0,8807439;0,7019916;0,5690377;0,4617273;0,565742;0,9915457;0,5835234;0,9508878;0,5073391;0,6160752;0,7276339;0,4561348;0,4563943;0,4341176;0,6812908;0,4948489;0,2904849;0,833948;0,9252159;0,9452425
