id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D21;2,337833;1,553242;2,121347;2,868601;0,8914517;2,381372;2,072407;2,549159;1,54153;2,172353;2,235611;0,9594819;2,004834;1,96579;0,6863883;0,8932038;0,444906;0,8299399;1,254474;0,6383601;0,4341059;0,3881056;0,5697518;0,5543509;0,6443121;0,7216071;0,6110121;0,469921;0,7256695;0,6790502;0,5650449;0,4744712;0,5906915;1,027527;0,6482525;0,7780267;0,531031;0,5684233;0,8058672;0,5458681;0,4556105;0,4502817;0,7405186;0,5605351;0,508087;0,6677181;1,069754;1,25407;0,6049719;0,7957064;0,3713718;0,7199409;0,9694349;0,6584869;0,3798884;0,3849387;0,5756851;0,4853148;0,6448797;0,7009156;0,5939994;0,4555638;0,7496664;0,8025397;0,4983489;0,4589897;0,454225;0,9400243;0,5652529;0,8313916;0,4900972;0,5799977;0,8308497;0,4471713;0,4424164;0,4310623;0,744889;0,4567934;0,4827514;0,7710598;1,223272;1,201983
D22;2,209785;1,568684;2,002934;2,030122;0,8607138;2,112849;3,047548;2,538146;1,621913;2,019383;2,112884;0,7373151;2,103675;2,158363;0,6422922;0,9913231;0,4637737;0,7927597;1,254023;0,5972818;0,4225685;0,3591675;0,5784977;0,5853733;0,5814258;0,7033179;0,556394;0,458265;0,7042125;0,6625775;0,561596;0,3960719;0,6226979;0,9620666;0,6283283;0,8323192;0,547773;0,5460938;0,724065;0,5162911;0,4460343;0,4344307;0,6770245;0,5233655;0,3917161;0,6348727;1,05547;1,076387;0,5637934;0,7716611;0,3560873;0,8193716;1,003685;0,5953481;0,3888233;0,3573368;0,6309953;0,5329836;0,6166563;0,6435832;0,5501944;0,4563041;0,7653131;0,7089084;0,4801086;0,4178898;0,4690452;1,036583;0,5423163;0,9246945;0,4524938;0,6050119;0,7460975;0,4430914;0,4264479;0,4046741;0,6503616;0,44679;0,3684909;0,6718508;1,030482;1,12959
D23;2,55599;1,91091;2,290485;4,106215;0,9854236;2,003212;1,883063;2,657622;1,922163;2,389555;1,957387;0,8504895;2,070881;1,91514;0,7096122;1,045576;0,4838028;0,8664816;0,8649053;0,6148448;0,487755;0,4074241;0,6421601;0,5939746;0,7540399;0,7309462;0,9303906;0,5068616;0,6954405;0,6705842;0,7126829;0,4747226;0,66244;1,074699;0,6124589;0,8716165;0,4726512;0,6548765;0,9228394;0,5302106;0,5129236;0,4840899;0,7308336;0,5177592;0,5512246;0,5802184;1,177215;1,285096;0,6645163;1,022078;0,3983226;0,6195729;0,8040229;0,5627493;0,4368224;0,407725;0,6516475;0,5236313;0,7238833;0,668859;0,7597923;0,4713814;0,8906607;0,8265342;0,5924755;0,4392855;0,4984187;0,9922808;0,5741895;0,9578186;0,4559685;0,6262295;1,000927;0,4582496;0,4971487;0,4478181;0,7218025;0,5102476;0,566602;0,7338044;1,162134;1,287625
D24;2,095269;1,712926;2,101947;2,520419;0,8761571;1,65398;1,812652;2,241351;1,732565;2,243682;2,181212;0,844182;1,645708;3,215046;0,6998954;1,028379;0,4980325;0,8738666;1,033927;0,611683;0,4705541;0,4191452;0,703385;0,5242474;0,6788127;0,733553;0,6918596;0,5038403;0,6882601;0,7377091;0,694437;0,4680986;0,625351;0,9931814;0,6457719;1,040681;0,5443431;0,7055727;0,9184322;0,5335531;0,5268923;0,4915961;0,7326119;0,5441732;0,368338;0,6584043;1,268343;1,317003;0,6327066;1,07194;0,4403839;0,7024598;0,8650081;0,5693468;0,4842833;0,3964271;0,6819385;0,4916201;0,6362606;0,637244;0,6411465;0,4229428;0,9556037;0,8194002;0,6292859;0,4604125;0,5572273;0,9468912;0,6201336;1,112517;0,4843809;0,687887;0,8615568;0,480953;0,5007107;0,4956183;0,6874235;0,5515315;0,4025393;0,7252583;1,256838;1,277484
D25;2,329071;1,736886;2,418517;2,360131;0,8552403;2,083867;2,445372;2,477101;1,755774;2,309107;2,144683;0,8348063;2,219203;2,682365;0,6783638;0,8978555;0,3993518;0,7746603;0,7170691;0,5929087;0,4536559;0,424584;0,6029778;0,4761915;0,6144328;0,6461831;0,7391302;0,4933559;0,6296068;0,6283647;0,5441885;0,410746;0,5073655;0,8083454;0,5667484;0,829747;0,4560097;0,6236046;0,8053936;0,4882303;0,463067;0,4466192;0,719161;0,470711;0,5583637;0,8809935;1,002412;1,207152;0,7327765;0,8923275;0,3357908;0,685299;0,793851;0,6114325;0,4317063;0,4726684;0,6266956;0,3943949;0,6784462;0,550202;0,5904326;0,5309582;0,703318;0,6878096;0,5130302;0,4540166;0,5119912;4,238115;0,5605791;0,8135853;0,4199858;0,589097;0,830194;0,4350762;0,4493622;0,4222368;0,7766801;0,4826504;0,4325705;0,8801794;1,196171;1,082831
D26;2,2577;1,839389;2,248464;2,661197;0,7111809;1,567347;2,405356;2,55187;1,771957;2,257959;2,85957;0,6774898;1,791418;1,87303;0,5690611;0,8056778;0,3547241;0,7793432;0,7991867;0,5558752;0,4033267;0,4228182;0,6199443;0,4911622;0,5852503;0,594792;0,6417824;0,441885;0,5503664;0,5416244;0,4871658;0,3831984;0,5041116;0,6321962;0,537679;0,8104437;0,4145282;0,5729857;0,7798164;0,453711;0,4199779;0,4211164;0,6698146;0,4343797;0,4732786;0,7394431;1,038353;1,146275;0,5599947;0,8167424;0,2472625;0,6846095;0,7088717;0,5222401;0,4206559;0,4020266;0,7059489;0,4670739;0,5796122;0,5711053;0,6037172;0,501811;0,6319111;0,6026851;0,4517908;0,3496953;0,4993682;0,6474362;0,5112452;0,8094322;0,3422915;0,6046563;0,7737936;0,4371669;0,3917544;0,4121389;0,6840028;0,4271873;0,5372463;0,7487653;1,13702;1,059356
D27;1,986202;1,4006;1,971512;2,550259;0,682972;1,338111;1,945681;2,319723;1,340568;2,03241;2,142229;0,6340086;1,769329;1,965529;0,6195141;1,004477;0,4353809;0,6602771;0,7505095;0,5049642;0,4639496;0,3740551;0,5933391;0,4677201;0,7087539;0,4565906;0,7087503;0,4872526;0,5585657;0,6843002;-13,75345;0,4214955;0,6458613;0,685797;0,595008;0,8141102;0,4872579;0,5703747;0,8589923;0,5402358;0,4549231;0,4349879;0,7168806;0,4700364;0,4148819;0,7499526;0,8738874;1,113535;0,5694727;0,7585205;0,4293969;0,7613295;0,6606709;0,5021127;0,4713403;0,3500526;0,5859689;1,154151;0,6404241;0,5129741;0,5802824;0,4160578;0,5566116;0,6394151;0,6441575;0,4391341;0,5495712;0,7128272;0,6046603;0,8985544;0,1319788;0,5529683;0,6964991;0,5290778;0,9649869;0,4375547;0,7235131;0,5147115;0,4230631;0,6255568;-0,1039666;1,129891
D28;1,975826;1,390898;1,953406;2,522818;0,6835219;1,328399;1,920809;2,300798;1,343667;2,008932;2,135843;0,6324307;1,755862;1,952093;0,6092808;0,9998079;0,4296638;0,652027;0,7530427;0,5030072;0,4534999;0,3682879;0,6030348;0,4549898;0,7068638;0,4545581;0,7018426;0,4765282;0,5610411;0,6791068;-2,18294;0,4181652;0,6316062;0,674607;0,5863211;0,8124222;0,4762058;0,5635875;0,8525865;0,5280917;0,4456449;0,4270025;0,7071013;0,4606373;0,4091558;0,7453646;0,8676926;1,109493;0,5541947;0,7579513;0,4242076;0,7498467;0,6608641;0,4949867;0,4628431;0,3397148;0,5893381;-0,2909005;0,6295894;0,5085872;0,5769302;0,4034504;0,548158;0,6239625;0,635006;0,4182854;0,5307877;0,7014772;0,5939935;0,8901941;0,2711277;0,5426376;0,6902484;0,5134467;0,2453671;0,4282922;0,7093359;0,5014963;0,4173452;0,6131291;0,003478225;1,115463
D29;2,464646;1,915779;2,44789;2,904982;0,921367;1,833968;2,500066;2,494078;1,761577;2,326201;2,90553;0,9582091;1,997888;2,875142;0,6651768;0,9940856;0,4937627;0,9168186;1,149065;0,5629067;0,5081541;0,3763352;0,6929512;0,5465103;0,7769084;0,6806723;0,8454569;0,4963783;0,739609;0,7184062;0,76111;0,5056992;0,6775732;0,7975903;0,7916417;0,8931929;0,6007627;0,6773628;0,9877327;0,5448665;0,5650112;0,5311851;0,8097546;0,6536944;0,7706332;0,9470681;1,149001;1,326366;0,58725;1,080191;0,4267754;0,8673293;1,088209;0,5656198;0,4939418;0,3660868;0,6463803;0,5062544;0,6693268;0,7166221;0,7503325;0,4841471;0,796218;0,7112751;0,5807616;0,4554263;0,6631235;0,8530596;0,7061639;0,8796756;0,5240152;0,6938206;0,9750662;0,4541227;0,521704;0,5100757;0,8375863;0,5893503;0,4368629;0,9425536;1,086864;1,38142
D3;1,92776;1,486456;2,015751;2,976296;0,7593215;1,685277;3,051826;2,237608;1,459494;2,124449;2,61189;0,6740428;1,618711;2,239667;0,5349296;1,090752;0,3718432;0,6554849;1,096049;0,6185957;0,4632;0,512273;0,5435631;0,4736106;0,6241818;0,5998033;0,6281284;0,4745103;0,9251481;0,6368632;0,6092291;0,5178285;0,5139566;0,8903431;0,5653213;0,8164966;0,4804367;0,5354024;0,7438876;0,4263709;0,4166957;0,4048352;0,6499162;0,5340194;0,4161236;0,8662641;0,9568623;1,044317;0,458054;0,8380164;0,3341396;0,6301331;0,9165417;0,6213713;0,4551171;0,4853083;0,5130386;0,412544;0,5908289;0,5879754;0,5111284;0,4705215;0,8488902;0,6362742;0,5818006;0,5752835;0,4843236;0,7698766;0,5805282;0,820394;0,5184578;0,54619;0,8130347;0,3896145;0,3907168;0,3914443;0,6507052;0,5781288;0,39227;0,8944115;0,891899;0,9921391
D30;2,176494;1,800444;2,333813;2,637222;0,698904;1,801195;2,530294;2,752757;1,701019;2,214919;2,96481;0,7139942;1,909235;2,400383;0,6993462;0,9917998;0,5655631;0,8723291;0,9349238;0,5406388;0,5356939;0,3852703;0,5837851;0,5664591;0,7964175;0,6500398;0,8370307;0,4871733;0,6463213;0,7851268;0,8009886;0,573234;0,7040227;0,7915253;0,824795;0,8881955;0,6765788;0,7125513;1,024859;0,5756317;0,5763241;0,5970932;0,8026017;0,706997;0,4652719;0,7899051;1,140867;1,362887;0,604473;0,9842844;0,5051522;0,7806766;0,804179;0,5201274;0,5319333;0,3896757;0,5963549;0,5180246;0,7128927;0,6645766;0,7153997;0,4377926;0,6324651;0,7228802;0,6484606;0,5282387;0,6761986;0,8339268;0,7658865;0,875773;0,5647339;0,7128678;0,9599185;0,5033084;0,5602095;0,5847726;0,7587481;0,6618609;0,5202193;0,8076087;1,060856;1,320874
D31;1,856372;1,494648;2,222281;2,947923;0,7787644;1,875935;2,397173;2,332663;1,370196;2,287543;2,226116;0,8126225;1,992688;1,650281;0,5653518;0,9440058;0,4479029;0,8414377;0,8913161;0,5180121;0,4341236;0,3181415;0,5898845;0,4672692;0,5949093;0,5686299;0,6548382;0,423222;0,7328136;0,6366864;0,5567437;0,3582129;0,594914;0,8108187;0,579612;0,8108942;0,5188251;0,5273307;0,8004979;0,5438413;0,4807115;0,3937017;0,5913169;0,4492176;0,5632974;0,7622209;0,9056843;1,033986;0,5193881;0,9591549;0,35916;0,5969373;0,8344769;0,4978403;0,3728344;0,4157865;0,5612316;0,4188777;0,5881866;0,5018421;0,5266499;0,4536485;0,680395;0,6378691;0,5317622;0,3575357;0,5377417;0,8986145;0,5057751;0,7282858;0,4787507;0,5007451;0,9061992;0,4954073;0,4244032;0,3977816;0,6558914;0,4441276;0,4925544;0,7625356;0,8597343;1,032607
D32;1,758253;1,276747;2,159688;2,240998;0,8162739;1,902063;1,752616;2,103474;1,263896;2,140544;1,912963;0,8640932;1,821458;2,02614;0,4954618;0,8112009;0,3808761;0,7779335;0,8887242;0,4955209;0,3455533;0,3047958;0,5760684;0,4575575;0,5026329;0,5989268;0,5639135;0,3655361;0,6906651;0,65338;0,5522619;0,2701716;0,4587555;0,7820086;0,5538967;0,8116801;0,4595024;0,5172077;0,6442156;0,4401649;0,3677272;0,378595;0,5476871;0,4018342;0,35024;0,6894739;1,0103;0,9674714;0,4774157;0,8392712;0,5124631;0,6119297;0,8205732;0,4797795;0,3143016;0,3705543;0,5885268;0,4503655;0,519422;0,489569;0,4342293;0,4050329;0,7635929;0,6068531;0,4961338;0,2722155;0,4449043;0,8055127;0,4245959;0,6771356;0,430203;0,4752886;0,7437932;0,3946979;0,331248;0,3640965;0,5571698;0,369819;0,3934436;0,6877813;0,7872546;0,9853722
D33;1,822238;1,351808;1,853408;2,249446;0,8254103;1,800756;1,403963;2,285957;1,34991;1,892283;1,633378;0,7089297;1,800451;1,264646;0,5528609;0,9927806;0,4810755;0,7587697;0,9463786;0,5141549;0,3796847;0,3737028;0,6242002;0,4566618;0,5944034;0,6175393;0,5766233;0,39889;0,6995346;0,7317914;0,5963716;0,4395155;0,5901926;0,9010755;0,6138147;0,9081188;0,5556985;0,5942181;0,7251496;0,5026963;0,4890318;0,4079135;0,6294498;0,4530682;0,1858659;0,6490688;0,9995058;1,04515;0,627547;0,8426902;0,4045318;0,7133166;0,8521771;0,5080394;0,4193576;0,4337238;0,681464;0,4482337;0,6983117;0,6248779;0,5645277;0,4843167;0,7472463;0,689093;0,5636953;0,4489992;0,5619707;0,9556748;0,5720513;0,8972661;0,5070723;0,5969405;0,7037576;0,4511261;0,4583253;0,4153202;0,6671015;0,4887916;0,2834764;0,7158296;0,8943503;0,9017289
