id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D22;2,045194;1,686609;2,049431;1,920733;0,7788316;2,097072;2,396779;2,33934;1,746823;2,106361;1,942932;0,6962208;2,178488;2,057123;0,6796957;0,8986401;0,4779075;0,7956407;1,285248;0,6547059;0,4470382;0,3894787;0,5921623;0,6410903;0,6104882;0,7310776;0,5888516;0,49728;0,7297048;0,7122083;0,5727025;0,4160856;0,6526921;1,007869;0,6827466;0,8498595;0,5691191;0,5611184;0,7064995;0,5319544;0,4608422;0,4530288;0,720843;0,5412973;0,4194284;0,759159;1,080981;1,047849;0,5970614;0,7327725;0,3619806;0,7910246;1,05227;0,6581623;0,4067966;0,398177;0,6245645;0,5856785;0,6237028;0,6697331;0,5559303;0,4878876;0,7862453;0,7284683;0,4848612;0,4096858;0,4825194;0,9801567;0,5821637;0,8963861;0,4646547;0,6117793;0,7428052;0,4573515;0,4342694;0,4249028;0,6855901;0,4602734;0,3907924;0,7747827;1,047962;1,017798
D23;1,899354;2,123278;2,441025;3,097633;0,9142619;2,056556;2,334083;2,122997;2,166098;2,614299;2,178951;0,7720754;2,049575;2,158875;0,7775429;1,152557;0,4991471;0,9461362;1,059752;0,6924678;0,5348615;0,4733537;0,724144;0,6631222;0,8199382;0,8004415;0,9540126;0,5739555;0,7842183;0,7476185;0,7389244;0,5025802;0,6966899;1,188823;0,6684043;0,9450633;0,5418;0,7041699;1,044005;0,5747193;0,5430576;0,5283786;0,8485534;0,559259;0,6262792;0,8213705;1,280593;1,386524;0,7528259;1,084721;0,4122402;0,6699841;0,9156951;0,6391897;0,4670368;0,464008;0,7373307;0,5672215;0,7714774;0,7219288;0,8155031;0,5161929;0,9565041;0,8981572;0,6165157;0,4635624;0,5360033;1,081941;0,6053323;1,036527;0,4537893;0,6735332;1,017723;0,4822142;0,5207604;0,4829759;0,8017301;0,5338886;0,6272855;0,9157473;1,241637;1,29695
D24;1,728052;1,891535;2,201332;2,66592;0,820262;2,011762;1,792091;1,91502;1,939627;2,233921;1,774407;0,7598968;2,028551;1,737508;0,7382116;1,090816;0,5055185;0,9131679;1,032832;0,6644514;0,5038718;0,4529239;0,760495;0,5859873;0,6939134;0,7676937;0,7377215;0,5354228;0,7332902;0,7803831;0,7112381;0,4984234;0,6529631;1,06287;0,6886128;1,103886;0,5557981;0,7279901;0,9158459;0,5635195;0,5546584;0,5174409;0,7895813;0,5719113;0,4191866;0,8249952;1,25212;1,302803;0,6342607;1,054665;0,4481976;0,7287653;0,9669225;0,6062319;0,4983996;0,4274281;0,7404723;0,5499768;0,6712429;0,6704208;0,6716439;0,4579472;0,845745;0,8846984;0,6508482;0,484344;0,5829933;0,9847542;0,6550902;1,115139;0,5021597;0,7163669;0,9193827;0,5070542;0,5254066;0,5209617;0,7072212;0,5567758;0,449126;0,8617595;1,185734;1,182854
D25;2,067003;1,852629;2,349913;2,35019;0,6740481;1,788316;2,289644;2,28199;1,921357;2,417302;2,056569;0,6583697;1,828724;2,169783;0,6629482;0,8517386;0,3383354;0,7055117;0,7744831;0,5995942;0,4386434;0,4513253;0,5958197;0,4913082;0,6322023;0,609395;0,7327225;0,5083007;0,6130661;0,6109333;0,4644635;0,4001951;0,4622571;0,6431121;0,5580061;0,8145333;0,4068816;0,5968432;0,7328812;0,4684788;0,4442134;0,4366241;0,7134328;0,4595754;0,509125;0,8015234;0,9523851;1,079792;0,6513805;0,7982573;0,288542;0,6585355;0,8011073;0,6110166;0,4269736;0,4745407;0,603183;0,4052541;0,6850049;0,5417479;0,6291536;0,5364319;0,6550558;0,6406872;0,4735369;0,4579342;0,4897402;0,579946;0,5498618;0,8160643;0,3736176;0,5776824;0,8277281;0,4274302;0,4323838;0,4133827;0,6944248;0,469024;0,4490103;0,8018106;0,9992038;1,028009
D26;2,044177;1,982129;2,344177;2,46645;0,6744235;1,908778;2,228889;2,238721;1,996286;2,384108;2,222814;0,6856418;2,143279;1,982344;0,6003979;0,7828946;0,3578539;0,7724383;0,9279247;0,6022564;0,4278731;0,4714832;0,6554012;0,5280222;0,6198843;0,6307358;0,6954415;0,495291;0,603585;0,5507444;0,506704;0,3910828;0,5343203;0,6499273;0,566168;0,82603;0,417775;0,5789056;0,7548534;0,4731338;0,428948;0,4338699;0,719546;0,4533766;0,4827778;0,8590792;1,016827;1,147579;0,607746;0,8022792;0,2536867;0,6871734;0,8463052;0,5752501;0,4348639;0,4379384;0,7092727;0,4957722;0,6126578;0,6001923;0,6232887;0,529534;0,6994063;0,6235515;0,4672552;0,3610801;0,5259611;0,6255947;0,5260006;0,8285721;0,3374971;0,6095522;0,800238;0,4468111;0,4048803;0,430589;0,7267011;0,4510332;0,568934;0,8744083;0,9510991;1,022407
D27;1,689461;1,623748;2,037532;2,290263;0,6275443;1,790932;1,850805;1,805055;1,609823;2,079466;2,011224;0,6175882;1,84925;1,88623;0,6891977;1,043721;0,4399667;0,6945506;0,8756436;0,5903925;0,4655778;0,4079214;0,6505815;0,4996761;0,7647583;0,4833417;0,7393851;0,5115185;0,701737;0,7568788;0,6492722;0,4091056;0,6032184;0,6844904;0,6507205;0,8942603;0,5048433;0,5934254;0,8234852;0,5624683;0,4524143;0,4740175;0,7698586;0,4919915;0,4430891;0,9014894;0,9042497;1,162915;0,5916712;0,7905272;0,4517695;0,8049339;0,7938379;0,5764817;0,4578047;0,3932764;0,5562188;0,4344891;0,684167;0,5448796;0,6135249;0,4458786;0,6977497;0,701511;0,6540486;0,4479265;0,5749597;0,7107105;0,6550186;0,9126245;0,4866064;0,5852467;0,7468911;0,5548014;0,4153305;0,4673582;0,7744547;0,5274797;0,4352038;0,7872464;0,8635567;1,103031
D28;1,683319;1,608791;2,02;2,266632;0,6292659;1,77172;1,823332;1,793228;1,610589;2,057687;2,005273;0,6200318;1,838722;1,88065;0,6790671;1,037914;0,4323744;0,686783;0,8775849;0,5887828;0,4563719;0,4023081;0,6603332;0,4875079;0,7636514;0,4827165;0,7342994;0,5011545;0,7037348;0,7508444;0,6401887;0,4029668;0,5914287;0,6743924;0,6419796;0,8913077;0,4931246;0,5868794;0,8222844;0,5505563;0,4426328;0,4662162;0,7613472;0,4825963;0,4370179;0,8958626;0,8982517;1,15994;0,5764369;0,7897937;0,4459965;0,7930364;0,7931426;0,5696933;0,4502255;0,382916;0,5588261;0,4233291;0,6740244;0,5411211;0,6112673;0,43383;0,6888575;0,685808;0,6456568;0,4245573;0,5560583;0,7020735;0,645478;0,9040631;0,4771497;0,5753755;0,7414513;0,5396009;0,4068177;0,4582689;0,7611955;0,5145619;0,4275524;0,7748875;0,8669493;1,089994
D29;2,14079;2,078919;2,48642;2,68156;0,8911642;2,456374;2,552768;2,254572;1,957338;2,454477;2,742703;0,9209397;2,480545;2,534725;0,7245137;1,007771;0,5153978;0,9814842;1,168904;0,6282866;0,5450455;0,4255796;0,7072914;0,6183382;0,8091894;0,7293538;0,8571094;0,5384701;0,7734047;0,7866826;0,7892649;0,520173;0,7132167;0,8163468;0,8435887;0,919045;0,6341483;0,7112415;0,9890868;0,5695129;0,5737189;0,569215;0,8470706;0,6885756;0,4909917;1,019041;1,086214;1,36997;0,6382298;0,9896542;0,4066726;0,9002094;1,201881;0,6222008;0,5267842;0,4188743;0,6756728;0,5731411;0,7122266;0,7372901;0,7534553;0,5162609;0,8395585;0,7589627;0,5922359;0,4753309;0,670509;0,8945317;0,7507507;0,9442186;0,5472217;0,7129863;0,9592197;0,4730873;0,5319634;0,5546965;0,8485466;0,6179654;0,4645277;1,134442;1,018722;1,315479
D3;1,672564;1,657331;2,108161;2,841559;0,7478076;1,976829;2,796181;1,940369;1,558154;2,18503;2,635728;0,7044683;1,890399;2,151482;0,5532328;0,9654119;0,3714474;0,7007012;1,177633;0,6729749;0,4779646;0,5364112;0,5359199;0,5273209;0,5954306;0,6438405;0,6357509;0,497572;0,9535059;0,6568761;0,5809639;0,5022445;0,5017281;0,949666;0,5817939;0,7700414;0,4769191;0,5534533;0,699764;0,4162398;0,4092651;0,4346436;0,694149;0,5219222;0,4159292;1,020237;0,9334984;1,049254;0,4829624;0,7707178;0,3357747;0,670687;0,9157825;0,6586272;0,4734554;0,488616;0,5511215;0,4598541;0,5366979;0,6459497;0,5278262;0,4846389;0,8594764;0,6604243;0,5272346;0,4635855;0,4611894;0,8248788;0,5942019;0,7873058;0,4899558;0,5597685;0,7453228;0,3747725;0,3868508;0,4266217;0,6909138;0,5635362;0,4234829;0,9999799;0,9368563;0,983097
D30;1,992077;1,964415;2,46794;2,546355;0,7395833;2,188902;2,597537;2,212976;1,84576;2,352169;2,400912;0,7432588;2,099672;2,231341;0,7604562;1,003674;0,5773559;0,9624621;1,118024;0,6214287;0,5720286;0,4348993;0,6279031;0,6279083;0,8385122;0,7178318;0,8812042;0,5396766;0,7480526;0,8686853;0,8312122;0,5989686;0,7429109;0,8299048;0,8904662;0,9171371;0,7087457;0,7585839;1,046223;0,6018609;0,5954353;0,6467229;0,8856136;0,7508646;0,4875179;0,9423427;1,193591;1,37463;0,6541379;1,004975;0,5161457;0,8430431;0,973194;0,5979014;0,5699969;0,4472641;0,6330591;0,5677173;0,7653108;0,7296068;0,7592653;0,4819327;0,7410249;0,7957736;0,6643249;0,5362053;0,7066944;0,8893189;0,8241769;0,9079043;0,592732;0,7560386;0,9549239;0,5252508;0,5772429;0,6307444;0,8117609;0,6901618;0,5518411;0,9763831;1,084276;1,279763
D31;1,721745;1,598902;2,32358;2,63365;0,8263542;2,253794;2,058082;2,039128;1,511382;2,368171;2,212162;0,861036;2,350314;1,707561;0,599501;0,9444338;0,4486422;0,8469882;1,04397;0,5697737;0,4459835;0,3448718;0,5891104;0,5066849;0,6116185;0,6139378;0,6688538;0,441439;0,7899823;0,6864672;0,5716367;0,3763535;0,6108663;0,8415201;0,6254233;0,8353563;0,5435375;0,5494648;0,8133058;0,5520707;0,4871338;0,4113104;0,6255026;0,4680869;0,5990421;0,851086;0,904918;1,084386;0,5500885;0,9676676;0,362975;0,6302031;0,9444412;0,5530916;0,3814462;0,438748;0,5935268;0,4556711;0,6114302;0,5416045;0,5389124;0,4694108;0,7417351;0,6948921;0,5343391;0,3708985;0,554815;0,9229739;0,539923;0,7548;0,4972944;0,5225016;0,9112055;0,4998688;0,4334596;0,4140189;0,6832667;0,4582695;0,4985147;0,9086018;0,8670481;1,058687
D32;1,654004;1,357441;2,216128;2,196663;0,7647816;1,953294;1,641435;1,913844;1,367468;2,224202;1,784949;0,767533;1,933755;1,87708;0,5353302;0,7598313;0,3650304;0,8210533;0,9819383;0,5349686;0,3545886;0,3261538;0,5943962;0,4970099;0,5233853;0,6345358;0,5695656;0,3817272;0,7534158;0,7005521;0,5435906;0,2828455;0,4708201;0,8205828;0,5745249;0,781725;0,4689404;0,5221762;0,659508;0,4422271;0,3672278;0,3806755;0,5689934;0,4117514;0,3534422;0,7183491;0,9451201;0,9665033;0,5086793;0,7921521;0,2945067;0,6358432;0,8905725;0,4998944;0,3167942;0,3817538;0,600962;0,4780579;0,5312274;0,5269697;0,442908;0,4192268;0,7491144;0,6403772;0,5037657;0,2782662;0,4505808;0,8457715;0,4329472;0,6948557;0,4351324;0,4886048;0,7319163;0,3898015;0,3280332;0,3733923;0,570309;0,3723019;0,396686;0,7560627;0,7871849;0,962249
D33;1,503382;1,448557;1,900395;2,372022;0,8604185;1,687935;1,371799;1,927685;1,464927;1,933029;1,674401;0,7291921;1,828757;1,399437;0,5588063;1,087651;0,5042036;0,8159593;1,142393;0,5834539;0,416758;0,4249164;0,6744836;0,5148866;0,6334859;0,6605565;0,596282;0,446836;0,7666885;0,7893936;0,624887;0,4680564;0,6213417;0,9695401;0,6623396;0,9834409;0,5952301;0,6291635;0,7774045;0,5234963;0,5032158;0,449201;0,6840175;0,487578;0,2021395;0,7532028;1,048562;1,066203;0,6631357;0,8664663;0,4173931;0,7635042;1,000019;0,5606843;0,4560232;0,4874573;0,7182475;0,5047532;0,7304309;0,6876735;0,5962937;0,5271811;0,8920645;0,7311711;0,585038;0,4744361;0,5859098;1,018887;0,6210604;0,9637852;0,5337006;0,6362117;0,7442352;0,4728168;0,4775854;0,4558422;0,7010193;0,5155797;0,3157447;0,8461262;0,9566318;0,9638387
