id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D30;1,976407;1,956459;2,444177;2,524015;0,7261626;2,159851;2,562478;2,201508;1,829121;2,337227;2,397459;0,7292161;2,076875;2,177639;0,7456069;0,991865;0,5695861;0,9536827;1,079274;0,6083395;0,561909;0,4247492;0,6264291;0,6210584;0,8115438;0,7250489;0,8675949;0,5345384;0,7241587;0,8580746;0,8232414;0,5664349;0,7397805;0,8184326;0,8832511;0,9084119;0,6976982;0,7490812;1,034259;0,592694;0,5897905;0,6368656;0,8745328;0,7436024;0,4778938;0,913361;1,185608;1,361993;0,643596;0,9756405;0,5085464;0,8382258;0,9494538;0,5963834;0,5618738;0,4380292;0,6296857;0,558003;0,7402711;0,7317671;0,7425175;0,4716558;0,7276319;0,7851065;0,6532407;0,504119;0,7009481;0,876951;0,8143644;0,8929125;0,5800177;0,7476491;0,9459246;0,5166185;0,5717361;0,6228936;0,799491;0,6811244;0,5379059;0,9597688;1,069413;1,268175
D31;1,728619;1,596639;2,315844;2,638961;0,8153069;2,227516;1,994116;2,032928;1,522635;2,357781;2,233333;0,852458;2,313485;1,683597;0,5953222;0,9414916;0,449989;0,842747;1,022322;0,5679723;0,4467534;0,3417157;0,5825776;0,509759;0,6021885;0,6159628;0,6591278;0,4425565;0,7796208;0,6820212;0,5662764;0,3584882;0,6111847;0,8392385;0,6263759;0,8383939;0,5383865;0,546168;0,8081477;0,5523565;0,4859236;0,4055036;0,6261731;0,4697299;0,5906304;0,8442309;0,9073109;1,082761;0,5504419;0,9571762;0,3637083;0,6243143;0,9170783;0,550634;0,3780433;0,4287575;0,5941185;0,455477;0,6003761;0,557866;0,5311676;0,4614447;0,7396883;0,6885598;0,528546;0,3416041;0,5445242;0,9276394;0,5324001;0,7472522;0,4914443;0,5195689;0,9003678;0,495264;0,4349415;0,4098675;0,6761666;0,4517243;0,4904567;0,8900398;0,8606399;1,050796
D32;1,648027;1,37495;2,201724;2,191316;0,7546519;1,945875;1,633043;1,916038;1,372867;2,220198;1,793824;0,7615318;1,914483;1,879821;0,5335482;0,7587286;0,3648829;0,8178176;0,9509535;0,5263609;0,3507341;0,3159649;0,5982326;0,4958035;0,5086562;0,6393008;0,5593494;0,3759142;0,7432856;0,6928358;0,536256;0,2593216;0,4623306;0,8164922;0,5712405;0,7759173;0,4636813;0,52034;0,6548401;0,442065;0,3662561;0,3770617;0,5652828;0,4097866;0,3528847;0,6998576;0,9419348;0,9610442;0,5065527;0,7861428;0,2960177;0,6251178;0,8530564;0,4938376;0,3162772;0,3756659;0,602426;0,4800428;0,5210844;0,5365621;0,4338279;0,4170297;0,7447812;0,6367177;0,5042332;0,2542671;0,4492416;0,8498183;0,4314617;0,6932812;0,4336089;0,4867184;0,733629;0,3915268;0,3304216;0,3684468;0,5692215;0,3715259;0,388835;0,7400535;0,7896069;0,9604231
D33;1,505827;1,448688;1,906144;2,371374;0,8617134;1,690961;1,356692;1,928812;1,481367;1,931221;1,677252;0,7319234;1,832598;1,392544;0,5571259;1,095238;0,5064416;0,8167718;1,123603;0,5789851;0,4203051;0,424426;0,673481;0,5186956;0,6326834;0,6592469;0,5908913;0,4468997;0,7603169;0,7950136;0,6259467;0,4681797;0,6248448;0,9704451;0,6636965;0,9833853;0,5965173;0,632649;0,7852774;0,5233237;0,5051484;0,4548572;0,6862745;0,4910913;0,1952987;0,7458364;1,053651;1,067918;0,6652423;0,8648204;0,4184936;0,7618926;1,002366;0,5588933;0,4586583;0,4873958;0,7174603;0,5080639;0,7290185;0,6843343;0,5967861;0,5248977;0,8974365;0,7364093;0,5855495;0,4673622;0,5858084;1,022557;0,6234543;0,9632784;0,5359984;0,6392468;0,7406327;0,4722972;0,4795157;0,4575394;0,7022098;0,5175509;0,315422;0,8439683;0,955842;0,9642149
D34;1,474865;1,484674;1,8544;2,19417;0,8454687;1,879432;1,470126;1,870491;1,458334;1,927325;1,776389;0,7256783;1,871609;1,426447;0,5899396;1,060835;0,4374744;0,8705473;1,036786;0,5862159;0,4392175;0,4177876;0,6533347;0,5492223;0,6192017;0,7080336;0,6523197;0,4809258;0,7650074;0,7417121;0,5695921;0,3289775;0,6096259;1,03649;0,633609;0,9269976;0,5169934;0,6295462;0,7512594;0,4795748;0,4317009;0,4386909;0,7063903;0,4811323;0,4921381;0,8629194;1,000042;1,098986;0,5964357;0,773431;0,341033;0,7692497;1,01706;0,5247513;0,4469222;0,4503016;0,7354876;0,5368804;0,6580163;0,7199715;0,6506259;0,4914739;0,8985195;0,6652442;0,5220766;0,3841189;0,4783352;1,078679;0,5407016;0,8725779;0,4653766;0,6216782;0,8014805;0,4149736;0,3936731;0,4450213;0,7003562;0,4697927;0,4250617;0,7921773;0,8887693;0,9419448
D35;2,188572;1,588158;2,234419;2,8099;0,8362139;2,178882;2,086397;2,227291;1,601555;2,075013;2,578372;0,8189559;2,065539;1,915081;0,636184;0,8389759;0,5164792;0,8014082;0,8260804;0,6054982;0,4248835;0,4431954;0,6461524;0,5693529;0,6504765;0,6280248;0,7354148;0,4875508;0,7643371;0,5019329;0,6834428;0,431533;0,6056257;0,880277;0,6835261;0,9560439;0,5547148;0,5446488;0,7673061;0,6074395;0,4270747;0,4055574;0,7111816;0,5648596;0,5470819;0,7946077;0,9934831;1,094499;0,5863802;0,9351264;0,3862233;0,7036516;0,7423537;0,5717341;0,3878401;0,461108;0,668251;0,5706792;0,6208681;0,574643;0,6788896;0,5087866;0,6792984;0,5348185;0,5932331;0,464823;0,614519;0,7731992;0,5959765;0,7850771;0,4273891;0,5259798;0,8414241;0,5259108;0,3991355;0,3575152;0,7144193;0,4870455;0,53984;0,733716;0,9485136;1,039633
D36;2,258584;1,779874;2,367765;3,040985;0,8581981;2,338667;2,354505;2,247777;1,818098;2,306091;3,110764;0,8920291;2,471121;2,292899;0,6309018;0,9046812;0,5137561;0,8819591;0,8737609;0,6815283;0,4782397;0,4910243;0,7002429;0,6426986;0,7515398;0,6987657;0,8399408;0,5073262;0,8807434;0,522234;0,6307875;0,5161094;0,6802531;0,9778487;0,7352968;1,023833;0,5264397;0,6333403;0,8267861;0,635292;0,4663095;0,5033967;0,775192;0,5481764;0,6563286;0,9064811;0,9907169;1,174422;0,614227;0,9848453;0,4667209;0,761317;0,8114232;0,6156253;0,4551874;0,4836178;0,6886852;0,618932;0,6441801;0,6172739;0,7607725;0,5325244;0,7339076;0,639802;0,5995869;0,5045576;0,6521104;0,8518168;0,6735904;0,8721614;0,4767726;0,6016341;0,9729234;0,5623271;0,4695546;0,4649565;0,7821095;0,5618416;0,6512459;0,8462295;1,032322;1,150472
D37;1,908677;1,831029;1,986731;1,931183;0,7903515;1,99204;2,450062;2,103288;1,792988;1,914636;1,908362;0,8192574;1,905313;2,420601;0,778675;0,9440225;0,4262848;0,7020526;0,9611725;0,5282166;0,5345673;0,4572872;0,7557054;0,4520927;0,680934;0,5259878;0,7524723;0,5240669;0,7937602;0,5215297;0,5512768;0,3461155;0,5088074;0,7459174;0,549173;0,7702403;0,4647443;0,6125144;0,8259925;0,5079032;0,4298014;0,450388;0,727518;0,5593853;0,5223692;0,8555966;0,9691435;1,122687;0,6062172;0,8876032;0,3999613;0,5767427;0,7425621;0,5380635;0,4641402;0,4185951;0,6907984;0,3949366;0,6863111;0,5531265;0,6248848;0,4800512;0,775953;0,5585935;0,52144;0,387328;0,4547302;0,7003118;0,5194972;0,8114341;0,4081335;0,6306647;0,9211271;0,4594108;0,4271682;0,4104229;0,6904545;0,4523083;0,4898116;0,8456703;0,8693138;1,088463
D38;2,014731;1,857776;1,942963;1,918447;0,8006801;2,057934;2,11902;2,179855;1,868538;1,928865;1,895074;0,7391349;1,986873;2,351355;0,708368;0,9024157;0,4133578;0,67602;0,8946543;0,5209749;0,4962547;0,4327926;0,7373577;0,4461338;0,6299224;0,5049609;0,6605373;0,4885638;0,7491238;0,5357016;0,5203563;0,3337238;0,487429;0,7186865;0,5311053;0,8140101;0,4350876;0,6073716;0,7529263;0,4598229;0,4139666;0,4478388;0,692268;0,5144197;0,3903446;0,8255927;1,012768;1,089333;0,6877415;0,8378992;0,36282;0,5630587;0,7693671;0,5601208;0,4736811;0,4062771;0,6761579;0,4340787;0,6384451;0,5653596;0,5978085;0,486189;0,7548375;0,6322815;0,4859991;0,3871491;0,4655388;0,740027;0,5565153;0,8509534;0,4293814;0,6295184;0,8391061;0,4335088;0,3913881;0,4661744;0,6823516;0,490264;0,3513077;0,8482704;0,894399;1,035559
D39;1,812872;1,725046;2,127966;2,878778;0,7867556;2,113116;2,048648;2,068745;1,50587;2,070978;2,231316;0,6399476;1,940967;1,646294;0,5120274;0,810951;0,3716274;0,6543808;0,914305;0,567103;0,3410174;0,3874849;0,4951845;0,3904247;0,5767253;0,5910372;0,6236911;0,4235512;0,7079311;0,5309216;0,5838722;0,346087;0,5974249;0,6071668;0,5479079;0,7251816;0,4800044;0,4645117;0,7285282;0,4859829;0,3736576;0,3214187;0,619669;0,4111528;0,3745915;0,7604816;0,9444137;1,097789;0,5336838;0,8366739;0,2934815;0,6042979;0,8154387;0,5625407;0,3245282;0,3755885;0,5190841;0,4083458;0,5608047;0,5353753;0,4880565;0,4256317;0,76821;0,5291429;0,4399804;0,4190494;0,5441127;0,6507263;0,4605689;0,6946847;0,3719397;0,4744333;0,826226;0,4097266;0,3629641;0,3144051;0,6280443;0,379377;0,3676226;0,7181001;0,9243563;1,028389
D4;1,628672;1,690281;1,95569;2,613986;0,6499119;2,117166;2,380897;1,846254;1,558142;1,983344;2,524347;0,6003053;1,80406;1,739864;0,481036;0,8406875;0,3796396;0,566575;0,7769053;0,4751606;0,3974015;0,3292845;0,4476494;0,4074351;0,4891665;0,5197694;0,6827071;0,3913546;0,7766227;0,5761369;0,5652232;0,2800489;0,5005704;0,7538846;0,5816451;0,7196578;0,4744912;0,4778704;0,7207885;0,5072875;0,4318898;0,4332068;0,6484072;0,490647;0,4034902;0,8992491;0,8107246;0,9738954;0,4482222;0,6958359;0,2913656;0,5375867;0,6620934;0,475123;0,3641057;0,3883025;0,4457896;0,3135056;0,4713654;0,5553252;0,500084;0,4171529;0,7087737;0,587071;0,4253338;0,2943217;0,377626;0,7145502;0,5248738;0,710579;0,4193876;0,4716104;0,7995358;0,4007542;0,3873753;0,3580657;0,6255526;0,4828066;0,3656127;0,8843066;0,8386481;0,8875548
D40;1,776647;1,773454;2,200948;2,856481;0,8459009;2,09663;2,269498;2,053943;1,587708;2,089024;2,721866;0,7207623;2,191513;1,815768;0,6017739;0,8728865;0,3564466;0,662776;0,9913122;0,6281256;0,3578539;0,4470817;0,4810909;0,4563786;0,6523088;0,627988;0,7124821;0,4719107;0,6816318;0,5340329;0,5778795;0,3476971;0,6159631;0,6551813;0,5277895;0,6865332;0,4783958;0,4702981;0,8340167;0,4924664;0,3849551;0,3384899;0,7055157;0,4029044;0,4615039;0,9157451;0,9632731;1,22226;0,5548289;0,8950235;0,2623943;0,5922053;0,8790928;0,6351769;0,3177188;0,4339063;0,4739851;0,3947889;0,5811949;0,5666548;0,5389362;0,4289624;0,8376185;0,5266769;0,3823621;0,3726127;0,5224261;0,6127834;0,4493639;0,6833779;0,3643077;0,4560729;0,911505;0,4092482;0,3691678;0,3137169;0,6711739;0,3717975;0,3705313;0,877008;0,9232206;1,037146
D41;2,032528;2,025136;2,467198;2,102868;0,7301787;1,644896;2,335831;2,092008;2,11478;2,560357;2,074182;0,7473146;1,717473;2,209154;0,6489934;1,089368;0,4543372;0,7407337;0,8774162;0,5753292;0,5051091;0,4017706;0,5951933;0,505883;0,6324586;0,6703616;0,7253932;0,4743411;0,6298188;0,8165718;0,55209;0,3886679;0,5140915;0,8628749;0,5519248;0,8811576;0,5174952;0,6466505;0,9570066;0,5065421;0,5076521;0,4868081;0,6216132;0,5606546;0,4543244;0,7334801;0,8604235;0,9632623;0,625033;1,027572;0,4259703;0,7807495;0,6475434;0,4768777;0,472009;0,4182359;0,6201123;0,503573;0,631768;0,6611848;0,6858381;0,4669447;0,5832592;0,792281;0,5357499;0,370717;0,4527197;0,9039697;0,5030539;0,8804668;0,4844358;0,6353035;0,9130698;0,4269328;0,4925909;0,4593694;0,5897783;0,480529;0,4784453;0,7247808;0,7836039;0,9474065
D42;2,008052;2,092867;2,538348;2,039226;0,7513664;1,704374;2,371468;2,117736;2,25888;2,65716;2,167936;0,7770478;2,066797;2,150958;0,6668401;0,9669446;0,4442637;0,8022529;1,054631;0,6420928;0,4941793;0,4713292;0,5879267;0,5754026;0,6626727;0,7703436;0,7701254;0,51954;0,6585854;0,7712055;0,576313;0,3979489;0,5391395;0,9291657;0,599554;0,8946891;0,4961213;0,647488;0,9485902;0,5209693;0,5185787;0,4939212;0,6913692;0,5600257;0,6150731;0,8143305;0,8648484;1,07284;0,648632;1,043696;0,4260992;0,8072067;0,7574066;0,5380665;0,4764031;0,4593317;0,5977361;0,5850196;0,6781187;0,6897373;0,7191376;0,5090493;0,672527;0,8187023;0,544018;0,3855091;0,5262015;0,9157703;0,5546132;0,861986;0,4975589;0,6383062;0,9265241;0,4560597;0,4949771;0,4516738;0,6643528;0,4972812;0,4779948;0,7967595;0,9344468;1,001282
D43;1,769227;1,54612;1,803777;2,003221;0,7890939;1,560378;2,117194;1,904576;1,554761;1,80045;1,803966;0,7553023;1,689929;1,98648;0,6230131;0,69264;0,358869;0,6958174;1,16719;0,523516;0,359063;0,3856288;0,6153672;0,4582176;0,5284194;0,6201711;0,5891833;0,4588288;0,7474921;0,5151598;0,5187592;0,343388;0,4574995;0,6591659;0,5562961;0,6269606;0,4018304;0,5190655;0,6687916;0,4052174;0,3474038;0,3951413;0,6790333;0,4516109;0,3004418;0,8587118;0,9768882;1,001669;0,512779;0,5525768;0,3321858;0,6315002;1,018898;0,4653026;0,3543332;0,4234042;0,6004405;0,4433733;0,5554701;0,4991609;0,5853853;0,4781073;0,7123896;0,525483;0,5095609;0,3445711;0,4480257;0,60819;0,4788638;0,6138941;0,4072688;0,5301085;0,6467757;0,3844456;0,3225907;0,4103825;0,7099662;0,4263795;0,3026124;0,8697857;0,8265118;0,9565739
D44;1,846196;1,403246;1,803002;2,200918;0,8129995;1,662021;2,154843;1,849085;1,450776;1,754333;2,12065;0,7033481;1,843882;1,813605;0,6489243;0,6948748;0,4087926;0,7117531;1,025087;0,5126771;0,3707327;0,3803466;0,6057373;0,4241557;0,4816649;0,6018772;0,539647;0,4447306;0,6770389;0,5918618;0,5344792;0,3374034;0,479172;0,6804077;0,5891501;0,687376;0,4625969;0,539623;0,664538;0,4026453;0,3631535;0,4357035;0,6750774;0,4706203;0,2153762;0,7652863;0,8870059;0,9480622;0,5381316;0,5842628;0,388726;0,6374703;0,9568884;0,4737169;0,3843366;0,4488917;0,6191506;0,4372124;0,5437294;0,4733183;0,5466649;0,4427072;0,7046968;0,5765577;0,5276744;0,3444235;0,4976374;0,6177974;0,5278543;0,6512785;0,4238955;0,5736997;0,6218318;0,4088694;0,3418407;0,4210417;0,6841644;0,4580304;0,3334004;0,7889952;0,8032651;0,9469457
D45;1,44483;1,546151;2,013631;2,115794;0,6381161;1,807715;2,048935;1,437548;1,503881;1,978087;1,884718;0,6350353;1,842283;1,815025;0,5631403;0,9676901;0,3525195;0,7018725;0,7290296;0,550601;0,3995168;0,3528167;0,633407;0,4802852;0,575761;0,5853563;0,6395792;0,4343252;0,5393749;0,6775227;0,4987355;0,3848177;0,5068365;0,8778039;0,5871226;0,9433736;0,5025709;0,5267376;0,8074154;0,4003653;0,4126573;0,3979392;0,6018799;0,4303772;0,3994081;0,6857736;0,9980647;0,9936709;0,5053848;0,8463045;0,3270491;0,6319863;0,5991594;0,4620412;0,3949166;0,3711759;0,6786764;0,4435999;0,5956471;0,6950729;0,5417204;0,363808;0,7153329;0,7551016;0,4901205;0,3004322;0,4402428;0,8610506;0,5506018;0,907074;0,452923;0,5628963;0,8269919;0,3817133;0,3803645;0,4175041;0,5911614;0,4123442;0,4039143;0,6931989;0,9912533;0,9275523
D46;1,625657;1,749817;2,354699;2,69907;0,7566084;2,146953;2,334025;1,6024;1,777299;2,344308;2,198439;0,7826742;2,054259;2,07649;0,6850036;1,13319;0,4377808;0,8145632;0,8006991;0,6450032;0,4969853;0,398566;0,7206014;0,5273844;0,6629957;0,6997036;0,7810089;0,5128461;0,6309122;0,786949;0,6281813;0,4222461;0,6115678;0,9962181;0,7022832;1,037844;0,615308;0,6012906;0,9901554;0,5118706;0,4987413;0,4964331;0,7769286;0,5787137;0,5323491;0,8419219;1,122589;1,236861;0,675821;1,05459;0,4122811;0,7340739;0,7132609;0,5532445;0,473963;0,4104483;0,7612728;0,4956486;0,7174284;0,7872064;0,661232;0,4611122;0,813765;0,8551469;0,5718709;0,3495312;0,5244914;1,022816;0,6612211;1,014579;0,5358941;0,6723802;0,9483543;0,4813779;0,4931152;0,5021035;0,7547235;0,5052663;0,4958466;0,8382785;1,1968;1,194049
D47;1,699484;1,659671;2,130508;2,63247;0,7635099;2,093245;2,251472;2,102985;1,854831;2,160806;2,144849;0,7862597;2,294371;1,954584;0,6770583;1,115669;0,5031794;0,9383066;0,778833;0,6487772;0,4814008;0,4686113;0,7890847;0,5665629;0,7447073;0,7159533;0,7645862;0,4724875;0,8588759;0,8039941;0,6715408;0,4517352;0,7067917;0,8744764;0,7567814;0,9938158;0,6015152;0,6923061;0,8931678;0,6101652;0,5428521;0,5777215;0,7207126;0,5762358;0,4409659;0,7250806;1,042028;1,166224;0,7013792;1,053477;0,505645;0,8171566;0,8277212;0,7101002;0,4893805;0,5096258;0,8147318;0,634425;0,7625058;0,631303;0,6946609;0,5676786;0,8533018;0,8735894;0,7143389;0,5500582;0,7653609;0,8963621;0,74275;0,996519;0,6077039;0,7244734;0,9678883;0,5696375;0,5584685;0,5524482;0,7849518;0,6005338;0,4534462;0,9132185;1,056515;1,112843
D48;1,650476;1,724329;2,092108;2,556633;0,7307947;2,033293;2,219024;2,091903;1,772012;2,159894;2,113107;0,7412714;1,971596;1,725968;0,6568367;1,131723;0,5484403;0,8547575;0,7916325;0,657509;0,4218275;0,4702451;0,7816367;0,5607467;0,7415083;0,6838146;0,7690566;0,4803969;0,8537072;0,7835613;0,7104971;0,4668948;0,687999;0,8929237;0,7686826;0,9473357;0,6301292;0,6167214;0,8761434;0,6613833;0,5618401;0,5103279;0,7340629;0,5692021;0,5431545;0,7814873;1,02397;1,160627;0,6582612;1,073937;0,4920949;0,7591745;0,5733645;0,6917114;0,4289008;0,4962733;0,7803575;0,5677296;0,729686;0,6214486;0,675161;0,5332444;0,7851231;0,8472483;0,6375846;0,4807214;0,7252098;0,8789037;0,7080823;0,9963257;0,582612;0,6627729;0,9406715;0,5767106;0,5600797;0,5074308;0,7535665;0,545495;0,5706547;0,8850509;0,9394649;1,139017
D49;1,97614;1,977818;2,326964;1,954169;0,906434;2,200668;2,377001;2,173873;1,969991;2,359589;1,690471;0,8194282;2,200801;2,477128;0,5338142;0,9211537;0,3672249;0,9151841;0,9473626;0,5242374;0,4235317;0,334427;0,5468067;0,566396;0,5720868;0,7472888;0,6495946;0,4352936;0,6552152;0,4987811;0,5132125;0,3664021;0,5229882;1,28547;0,4678655;0,7177456;0,4027688;0,5491574;0,8842297;0,4540622;0,4225046;0,382768;0,5887372;0,4637002;0,4394544;0,6324072;0,7927003;1,051153;0,566339;0,8033757;0,3038597;0,9512692;0,7268635;0,5839359;0,4168204;0,3678274;0,6142118;0,5354144;0,5807524;0,7002779;0,5147931;0,4610569;0,5771749;0,570654;0,4758339;0,3463247;0,4284081;1,191965;0,4603933;0,7322042;0,363621;0,5494247;0,8157956;0,415028;0,3526092;0,3605978;0,6329171;0,4699272;0,4218898;0,8080603;0,7901151;0,9632711
D5;2,217651;1,790166;2,324674;2,293905;0,8587445;2,100422;2,593144;2,457891;1,879741;2,388365;2,017894;0,8244803;2,171863;2,422468;0,681875;1,076787;0,4346369;0,9137504;1,030484;0,6819551;0,4577978;0,4888407;0,5732603;0,5957076;0,7773458;0,7296597;0,8096825;0,5514139;0,6648975;0,5902359;0,6129315;0,4890831;0,6313052;1,107404;0,6488267;0,7868575;0,5516872;0,5695138;0,972511;0,6261379;0,5116341;0,4624794;0,8017417;0,5787503;0,5158974;0,9162677;1,00451;1,119168;0,6785328;0,9478181;0,33568;0,7537236;0,8103409;0,6228285;0,477588;0,442486;0,5921027;0,5322371;0,7123802;0,6012609;0,7413376;0,4859318;0,8052935;0,682432;0,4516536;0,3583026;0,5228203;1,055537;0,6521024;0,836988;0,48387;0,5627944;0,9602667;0,4956392;0,4757774;0,4615123;0,7823879;0,5164902;0,5130812;0,7544648;1,01567;1,059759
D50;2,121191;2,086735;2,45457;2,305463;0,9942824;2,442615;2,571873;2,223046;2,191052;2,502222;1,995829;0,8780242;2,356545;2,524091;0,6007368;1,048864;0,4464561;1,0618;0,9778196;0,6319444;0,5257634;0,3940368;0,6209455;0,664236;0,6402947;0,860896;0,7704582;0,5132104;0,7769947;0,5709458;0,608699;0,4042925;0,6284183;1,500345;0,5515;0,7720592;0,4774353;0,6182212;1,033609;0,5350163;0,4888512;0,5023116;0,726958;0,5619518;0,4290436;0,7762255;0,9504691;1,154564;0,6653883;0,8467287;0,371568;1,126751;0,7586496;0,6609339;0,4813005;0,436111;0,7181684;0,6061195;0,6469091;0,8249089;0,625251;0,513993;0,6311973;0,6341544;0,509588;0,3943187;0,4986168;1,307815;0,5445036;0,8009654;0,4287371;0,6556763;0,9128092;0,4663164;0,4329301;0,4415872;0,7129668;0,5378528;0,4806854;0,946708;0,9221059;1,073014
D51;1,64473;1,609536;2,213574;2,819319;0,6353044;1,393573;2,044836;2,11496;1,344257;2,255409;2,23192;0,6042061;1,452147;1,659447;0,5990948;0,936988;0,458286;0,8124584;0,784473;0,6016272;0,4982931;0,4086634;0,6413795;0,4653319;0,6289433;0,7458863;0,670684;0,4684026;0,7416401;0,5598574;0,5581861;0,4614929;0,5847495;0,8843018;0,4826177;0,7306695;0,4836874;0,5571798;0,7514966;0,5660261;0,5176928;0,4452379;0,6090435;0,4870278;0,468364;0,846496;0,7186577;0,9287927;0,5471819;0,7404102;0,3664524;0,6356646;0,665352;0,5318553;0,4301188;0,3481244;0,5983;0,3397211;0,5088259;0,6338181;0,553774;0,4174535;0,7075915;0,5856301;0,4531136;0,4162091;0,4751609;0,8254314;0,3649076;0,7131976;0,3531969;0,574516;0,6629414;0,4446218;0,4283267;0,4326196;0,5383865;0,3920574;0,4682368;0,7909095;0,5835684;0,8523195
D53;1,773182;1,62892;2,169401;2,03671;0,8142657;2,270364;1,811568;1,87051;1,529023;2,085147;1,492621;0,7118208;2,084669;1,827619;0,8233887;1,079936;0,5053817;0,8943285;0,9273814;0,7208605;0,5334196;0,6271994;0,7860739;0,6415923;0,8128165;0,8084755;0,8127905;0,7144415;0,8929851;0,6653105;0,7293676;0,5239566;0,7973131;0,8852276;0,6731504;1,055211;0,5471544;0,7190405;1,044902;0,6679328;0,5251992;0,5264608;0,9441861;0,6585135;0,6673201;0,9072751;1,217075;1,278969;0,7286605;0,9993562;0,4259998;0,8220499;0,8602263;0,6957146;0,5070955;0,4949751;0,8169345;0,5283312;0,7647326;0,6770234;0,7708754;0,6089547;0,927255;0,6934401;0,636082;0,4993096;0,6483745;0,7307755;0,5737179;1,039583;0,4606754;0,663218;0,9765735;0,5325084;0,4476188;0,4706484;0,8368026;0,524906;0,5437345;0,7499842;0,9117872;1,154949
D54;1,730487;1,358776;1,969739;1,65488;0,7430019;1,847276;1,860409;1,661774;1,321688;1,914867;1,594914;0,690329;2,104369;1,802088;0,7473687;0,957087;0,4173094;0,8006055;0,9304301;0,7244628;0,418799;0,5321188;0,7091272;0,5680279;0,693774;0,7468552;0,6880156;0,5792618;0,888492;0,5652937;0,6172761;0,4609341;0,6453828;0,787866;0,6137909;0,9361662;0,4552628;0,6083079;0,8347748;0,5315373;0,4116051;0,4303464;0,8509163;0,5392346;0,4474963;0,8704131;1,081111;1,173257;0,656891;0,8212175;0,3569311;0,8042686;0,9498368;0,6866412;0,3845286;0,5053533;0,7606016;0,5288641;0,7304802;0,6761306;0,6685613;0,5291629;0,8821474;0,6188423;0,5616414;0,5898399;0,562516;0,7635475;0,493651;0,9129438;0,4036141;0,5823425;0,8251588;0,4520425;0,3737183;0,3973298;0,770734;0,4260898;0,4469562;0,8339908;0,8681679;1,079893
D55;1,929855;1,448208;2,056116;1,870732;0,6354044;1,547666;2,241706;2,155569;1,589985;2,035593;1,875649;0,5797101;1,834916;2,025572;0,6903228;1,033137;0,4765357;0,7847549;0,6606556;0,6079408;0,4785136;0,4606502;0,4075015;0,5861492;0,6068067;0,7158283;0,7569086;0,5004561;0,592957;0,6366388;0,6300203;0,3577716;0,6109204;0,7517757;0,6469051;0,8195706;0,5358896;0,5781129;0,9177373;0,5624759;0,4737332;0,5050146;0,71024;0,5647791;0,4344247;0,7194605;1,03773;0,9994193;0,6390382;0,7369942;0,4437006;0,8568853;0,603905;0,508117;0,4633988;0,4466876;0,5272477;0,5698155;0,586292;0,674534;0,5714983;0,4820579;0,6523773;0,6598194;0,560985;0,3503527;0,5354915;0,7669124;0,661491;0,8149875;0,4907507;0,6170901;0,8577781;0,4982553;0,4799738;0,4935389;0,6619629;0,5369026;0,4140127;0,6885548;0,9330398;0,9683638
D56;2,099282;1,547235;2,068727;2,162861;0,6677451;1,745975;2,360728;2,295724;1,582517;2,08075;1,7787;0,6208377;1,665981;1,96143;0,672854;0,95489;0,5014324;0,823659;0,6099047;0,6273346;0,4594402;0,4407413;0,449047;0,6080781;0,6189772;0,7204701;0,7424509;0,5374721;0,6917869;0,6178814;0,6911361;0,3206445;0,6521661;0,8025645;0,7391564;0,8807489;0,56244;0,6093766;0,8487558;0,5715453;0,4901126;0,5378151;0,7770461;0,5821833;0,3519018;0,7465731;1,094287;1,107994;0,6388837;0,7902742;0,4703029;0,7721255;0,6336125;0,4754899;0,4886395;0,4427544;0,5705502;0,5706313;0,5966598;0,663476;0,607747;0,4676521;0,6874762;0,7298649;0,6232014;0,3581999;0,5829228;0,7762724;0,656094;0,8185096;0,5274131;0,6183306;0,9100966;0,5098229;0,4781446;0,4917157;0,7314323;0,5597761;0,4818622;0,6296035;0,9929241;0,9858365
