id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D2;1,95475;1,171053;1,972076;2,210868;0,6497525;1,849497;2,28481;2,095487;1,208738;1,918746;2,156389;0,6592976;1,963913;1,902166;0,4545211;0,699389;0,3180594;0,6285043;0,7461073;0,5098415;0,3678853;0,3769367;0,5693256;0,3967955;0,5907082;0,5534098;0,7407795;0,4041571;0,6089474;0,4798746;0,4410352;0,2975433;0,4032777;0,5681042;0,4460841;0,7365246;0,3946135;0,4794114;0,7716547;0,4265106;0,3739494;0,3257322;0,5491525;0,3638565;0,4306266;0,7611293;0,7043714;0,9399901;0,4910928;0,6574013;0,2850018;0,5677846;0,829556;0,4770909;0,3371939;0,3962922;0,5314087;0,3772227;0,5802632;0,5158354;0,5966385;0,4255594;0,6891646;0,4922866;0,4688774;0,382352;0,408145;0,5570592;0,3930703;0,693669;0,3201951;0,5060538;0,7264649;0,3643975;0,3387873;0,3421484;0,5448068;0,3643937;0,4131675;0,8040134;0,7249077;0,9080516
D20;1,860678;1,659827;2,082124;2,504738;0,6102137;1,858179;1,816378;2,036288;1,901093;2,225113;2,25509;0,6487477;1,757227;2,159132;0,5535542;0,874207;0,336894;0,6595261;0,8598791;0,610922;0,4380775;0,4421053;0,6650957;0,4773018;0,5705729;0,6389566;0,7088455;0,4316602;0,6557505;0,5166114;0,5518576;0,3472799;0,4962488;0,7145536;0,4852396;0,8268029;0,3572617;0,5838248;0,7591121;0,4622779;0,3894941;0,3913302;0,6085753;0,4670876;0,4212894;0,595906;0,9391615;1,009407;0,6535315;0,8221432;0,3762472;0,6975386;0,6100837;0,6027438;0,4360834;0,4666406;0,6235741;0,4730348;0,6073506;0,5636857;0,6516001;0,5278463;0,683667;0,5372662;0,5937578;0,376601;0,5673292;0,7798759;0,4916029;0,8348903;0,3614394;0,5912987;0,7818504;0,4667471;0,3746984;0,3639316;0,7112229;0,50813;0,390863;0,8034418;0,9461608;1,064233
D21;2,070694;1,667043;2,143327;2,090985;0,7830383;2,26619;2,204707;2,411711;1,760395;2,260754;1,83993;0,7716923;2,138714;2,132786;0,7077016;0,8861602;0,4503165;0,8589232;1,37854;0,7049742;0,457032;0,4215135;0,5895473;0,6229976;0,6549198;0,7985876;0,6382861;0,511728;0,8326487;0,7080956;0,5673822;0,4906603;0,6089666;1,074604;0,6781249;0,8008712;0,5215976;0,5722222;0,771206;0,5566203;0,4627804;0,4595827;0,7729766;0,5485297;0,5475547;0,8365482;1,089248;1,030727;0,6535514;0,761361;0,373162;0,7298836;1,075975;0,7614207;0,3972048;0,4402179;0,6113694;0,5545695;0,6434061;0,7406043;0,611119;0,4972892;0,8369907;0,747458;0,490659;0,477147;0,4714554;0,9792317;0,5744313;0,8338972;0,4786149;0,5945312;0,7912531;0,4602011;0,4400239;0,4332577;0,787977;0,4552078;0,5093874;1,026083;1,099487;1,061411
D22;2,009535;1,666954;2,024325;1,871265;0,7617407;2,087163;2,380703;2,314186;1,70185;2,091844;1,917365;0,6817082;2,152326;2,056438;0,6668901;0,892903;0,4579711;0,7827917;1,322473;0,6548853;0,4322684;0,3966898;0,5944411;0,6274196;0,600356;0,7351974;0,5767133;0,4899597;0,7463431;0,6892889;0,5620351;0,4085847;0,6366305;0,9916955;0,6659999;0,8522579;0,5515707;0,5481126;0,6903809;0,5184164;0,4500541;0,437269;0,7111488;0,5215357;0,4281798;0,764088;1,074643;1,034611;0,5930754;0,724497;0,3461317;0,7679149;1,052754;0,6555443;0,3907147;0,404124;0,6183438;0,5846262;0,6155421;0,6826583;0,5510597;0,4844536;0,7835099;0,7119143;0,4767667;0,4031511;0,4837929;0,9727089;0,5619513;0,8977323;0,4451022;0,5979916;0,7384487;0,4466682;0,4216958;0,4095604;0,6815689;0,4480372;0,37984;0,7700802;1,041294;0,9974851
D23;1,83437;2,072746;2,382298;3,060528;0,8783135;2,001436;2,332054;2,035203;2,117515;2,556236;2,098273;0,7349452;2,007645;2,155158;0,7470655;1,115867;0,4664923;0,8592797;1,007524;0,6682259;0,4900213;0,4574574;0,7216552;0,6361285;0,7742546;0,7953134;0,9165655;0,5523873;0,7972568;0,6847813;0,7099207;0,457398;0,66506;1,156589;0,6193325;0,9342636;0,4972962;0,6556626;1,013213;0,5419981;0,5056314;0,4701187;0,8257248;0,5225482;0,6021311;0,8045863;1,230471;1,346353;0,7267571;1,049245;0,3756956;0,606585;0,9172624;0,6345625;0,4292267;0,4498038;0,7247386;0,5389603;0,7341695;0,7350586;0,7745256;0,4909547;0,9569205;0,8218278;0,582838;0,4231941;0,5098573;1,05447;0,5453812;1,021691;0,4028551;0,6224186;0,9797857;0,4514613;0,4832981;0,4310229;0,7724459;0,4930658;0,579412;0,8839688;1,217069;1,262869
D24;1,688103;1,866402;2,156778;2,613276;0,7901329;2,016205;1,792601;1,8607;1,899209;2,198974;1,734219;0,7441212;2,015084;1,7251;0,7133294;1,071611;0,4832527;0,8736979;1,02114;0,6506018;0,4710833;0,441483;0,755879;0,5764333;0,6666399;0,7761546;0,7072975;0,5213253;0,7464366;0,73509;0,6895882;0,4688755;0,6279225;1,031891;0,6500526;1,094763;0,5243279;0,6969125;0,8827621;0,5379727;0,5289844;0,4798107;0,7727198;0,5438874;0,3933889;0,8243274;1,221788;1,2741;0,610674;1,041504;0,4228339;0,6789697;0,9340269;0,5988895;0,4730069;0,4206724;0,7277312;0,5423155;0,6440328;0,6836823;0,6424105;0,4453302;0,8272083;0,8410658;0,6373666;0,4542752;0,5595506;0,9565273;0,6123317;1,102163;0,4666916;0,6814406;0,9095531;0,4845347;0,4999608;0,4879387;0,6875497;0,5290304;0,4084491;0,840256;1,195722;1,156191
D25;2,036262;1,829568;2,315093;2,321798;0,6626597;1,776333;2,260196;2,249826;1,892918;2,386527;2,02434;0,64156;1,789684;2,179109;0,6512975;0,837998;0,3274029;0,685903;0,7712189;0,601702;0,4203118;0,442905;0,5895778;0,4842197;0,6202184;0,6121197;0,724922;0,495325;0,6176293;0,583824;0,4538789;0,3859515;0,4471617;0,6357283;0,5391023;0,8049685;0,3898154;0,5808786;0,7252217;0,4563933;0,433007;0,4209584;0,703862;0,4468922;0,4979144;0,791256;0,9388787;1,060596;0,6401588;0,7899331;0,2780571;0,6441841;0,7711027;0,6029579;0,4168317;0,4659912;0,5901843;0,4005928;0,6688382;0,5371627;0,610185;0,5305426;0,642921;0,6223173;0,4653857;0,4461107;0,4809962;0,5790214;0,5224946;0,8070275;0,3576358;0,5674409;0,8145488;0,4194531;0,4215562;0,4019788;0,6844207;0,4571701;0,4363148;0,7931504;0,9920319;1,013777
D26;2,009045;1,936743;2,304215;2,41905;0,6652583;1,92283;2,244921;2,188884;1,951777;2,353284;2,154871;0,6662732;2,128216;1,97913;0,5918803;0,7722361;0,3332003;0,7419878;0,9516538;0,6065938;0,3991291;0,4669461;0,6443245;0,5216009;0,6125383;0,6249617;0,6762409;0,4867125;0,6006909;0,5174004;0,4855085;0,3824652;0,5033596;0,641805;0,539918;0,8171071;0,3930499;0,5598128;0,7327288;0,4514881;0,4075907;0,4079882;0,6944962;0,4337269;0,4732816;0,863724;1,002196;1,120189;0,5953456;0,7926721;0,2266461;0,6735792;0,8282162;0,576325;0,4102158;0,4334317;0,691708;0,4836554;0,6072641;0,6009152;0,6050306;0,523002;0,6880938;0,5897394;0,4531143;0,3602421;0,5091578;0,6241773;0,4919493;0,8206208;0,3085426;0,5871519;0,7869158;0,427932;0,3805351;0,3986258;0,7047678;0,4292073;0,5514181;0,8570949;0,9409196;0,9973343
D27;1,638628;1,594102;2,010548;2,256343;0,6178068;1,759741;1,847683;1,740702;1,554115;2,048886;1,941277;0,6009724;1,835684;1,888546;0,6730587;1,034912;0,4131921;0,6783254;0,8755178;0,5925669;0,4497505;0,4060079;0,6361746;0,4922329;0,7533975;0,4899779;0,7291053;0,5013829;0,7160484;0,7188795;0,629664;0,4126535;0,5821648;0,6849741;0,6198877;0,9067462;0,4773614;0,5707368;0,7961741;0,5414541;0,4271909;0,446439;0,7513713;0,4730606;0,4304031;0,9035695;0,8883297;1,140511;0,5711717;0,7739326;0,4237337;0,7860106;0,782617;0,5761971;0,4374784;0,3944328;0,5279244;0,4298349;0,6804125;0,5454728;0,5947866;0,4391206;0,7192646;0,6669409;0,6402002;0,4507025;0,567156;0,7036699;0,6252367;0,9064217;0,4573138;0,5601776;0,7269937;0,5350897;0,3923387;0,439496;0,7522754;0,5057393;0,4117455;0,7820883;0,8570779;1,076792
D28;1,633542;1,577713;1,995981;2,232175;0,6194419;1,743788;1,826809;1,729159;1,552829;2,029161;1,938331;0,6049805;1,823542;1,889147;0,663963;1,031643;0,4067053;0,6705538;0,8806629;0,5922804;0,4409865;0,400513;0,645309;0,4826097;0,7531119;0,4898345;0,7258109;0,4915472;0,7176993;0,7131173;0,6218275;0,4074488;0,5722731;0,6749067;0,6132438;0,9031012;0,4660935;0,5648402;0,7941071;0,5305962;0,4178118;0,4393978;0,7440171;0,4641216;0,4220694;0,8995859;0,8848792;1,138272;0,5555552;0,7725132;0,418453;0,7760833;0,7853372;0,5714899;0,4308914;0,3842534;0,531001;0,4190353;0,6722316;0,5409186;0,5960805;0,4272055;0,7143452;0,6521484;0,6316326;0,4285824;0,5514669;0,6954277;0,6152233;0,9001258;0,4489369;0,549844;0,7195293;0,5191293;0,3835955;0,4310176;0,7411364;0,4925057;0,4032989;0,775511;0,861176;1,064786
D29;2,087146;2,046548;2,459862;2,602948;0,8653245;2,412387;2,544799;2,192771;1,907125;2,41186;2,691566;0,9108733;2,478907;2,518527;0,6967794;0,9922258;0,4939401;0,9523647;1,145791;0,6341174;0,5173565;0,4173081;0,7040423;0,6014804;0,7933445;0,7281692;0,8338705;0,5260243;0,7825144;0,7562331;0,7702263;0,4905291;0,694355;0,7930518;0,8173408;0,9152375;0,6125687;0,6854559;0,9665926;0,5506233;0,553151;0,5396548;0,8315278;0,6693821;0,4741068;1,006289;1,072796;1,344067;0,621285;0,9766897;0,386483;0,874837;1,196692;0,6274471;0,5028203;0,4195572;0,660197;0,5688592;0,6981434;0,7398225;0,736655;0,5069483;0,8306555;0,7271638;0,5791537;0,4639765;0,655393;0,8702718;0,7210262;0,9359315;0,5200386;0,6887686;0,9376242;0,4563535;0,5124832;0,5217706;0,8333935;0,5945489;0,4448139;1,12255;0,9964546;1,292561
D3;1,62503;1,568642;2,068769;2,793398;0,7376812;1,957816;2,754505;1,876716;1,524788;2,147043;2,605092;0,6805954;1,874251;2,126711;0,5415455;0,9612909;0,3438409;0,6814507;1,122887;0,6781094;0,4542836;0,5212349;0,517926;0,5228121;0,57794;0,6466557;0,6123544;0,4778337;0,94905;0,62327;0,5554995;0,4813119;0,4808992;0,9399038;0,5387182;0,7585339;0,445026;0,5283004;0,6736729;0,3916518;0,3816924;0,4090537;0,6737367;0,5005484;0,3795114;1,002691;0,9207178;1,025473;0,4780731;0,7495345;0,3031384;0,6386881;0,9265071;0,668587;0,4421168;0,4847777;0,529598;0,4537599;0,5173422;0,65567;0,5067571;0,467863;0,8703507;0,6275452;0,5080134;0,4419238;0,4344466;0,8190889;0,5523443;0,7746608;0,4519725;0,5395797;0,722261;0,3493942;0,3572689;0,395767;0,6663636;0,5385377;0,4059401;1,000966;0,915422;0,9532648
D30;1,939473;1,914981;2,424354;2,495492;0,7196105;2,153849;2,56101;2,136599;1,79162;2,307959;2,36932;0,7105629;2,10801;2,186498;0,742959;0,9868625;0,5518582;0,9352492;1,081872;0,6221992;0,5437853;0,4262909;0,6218031;0,6169424;0,8153245;0,717781;0,85616;0,5295059;0,7512129;0,8313124;0,8058305;0,5751722;0,7144368;0,7980298;0,8569663;0,9067815;0,6748567;0,729004;1,017482;0,5756015;0,5677497;0,6121355;0,8667494;0,7252942;0,4614096;0,9172273;1,179062;1,348235;0,6313861;0,9947672;0,4829266;0,8154811;0,9824798;0,6085715;0,544612;0,4448322;0,6239866;0,5577334;0,7467014;0,7218142;0,7336327;0,4697146;0,7368198;0,7577186;0,6405003;0,5161298;0,6792456;0,8567289;0,7829909;0,9043664;0,557613;0,7236904;0,931185;0,4980295;0,549308;0,5942981;0,7859081;0,6639586;0,5232422;0,9578795;1,051232;1,250418
D31;1,657556;1,537799;2,281061;2,563259;0,812857;2,230679;2,044343;1,950631;1,452665;2,321317;2,118723;0,8441429;2,322756;1,731965;0,5738231;0,91755;0,4171602;0,799586;1,076791;0,5754746;0,4140957;0,3462681;0,564425;0,5023519;0,5926604;0,6141242;0,6542923;0,4233502;0,7836775;0,6455361;0,5464252;0,3621913;0,5815072;0,8084196;0,5877423;0,8356647;0,5028317;0,5142364;0,7818895;0,5214898;0,451607;0,3674111;0,6010098;0,440427;0,5669102;0,837976;0,8920767;1,050134;0,5306553;0,9415214;0,3244476;0,591064;0,9484998;0,5561852;0,3500352;0,4319143;0,5604056;0,4510995;0,5859265;0,5546368;0,5179954;0,4549253;0,7534507;0,6484536;0,5099803;0,3547658;0,5385301;0,9159129;0,496839;0,73604;0,4526044;0,4855114;0,8888281;0,4700653;0,3997458;0,3786001;0,6584583;0,4248967;0,4579587;0,8996813;0,8428155;1,029383
D32;1,598285;1,309099;2,176335;2,120074;0,7328292;1,941284;1,670478;1,831088;1,314112;2,190284;1,714491;0,7406737;1,917522;1,843245;0,5079592;0,7359688;0,3414089;0,7810884;0,9848711;0,535579;0,325323;0,3226803;0,5679251;0,486859;0,5098298;0,6394262;0,5495497;0,3658584;0,7576124;0,6664071;0,5225939;0,2626533;0,4439282;0,7913555;0,5430679;0,7740916;0,4348764;0,4916814;0,6318826;0,4172086;0,3406358;0,3380997;0,5486264;0,3825966;0,3450585;0,6994738;0,9179928;0,9447393;0,4840005;0,7791336;0,2645109;0,5936426;0,8888997;0,5023567;0,2894202;0,3765485;0,5788143;0,4677764;0,5134914;0,5406519;0,4266266;0,4061847;0,7624354;0,6002461;0,4809696;0,2716353;0,4366159;0,8312879;0,3962543;0,6807374;0,4005675;0,4551393;0,7088071;0,3691254;0,3017549;0,3359474;0,552875;0,3421474;0,3624119;0,7369817;0,7537397;0,9352293
D33;1,460916;1,430706;1,86257;2,371264;0,8511614;1,667527;1,403665;1,889784;1,413674;1,913228;1,62961;0,7204256;1,806001;1,375588;0,5519561;1,076913;0,4796749;0,7863055;1,152547;0,586804;0,3927232;0,4234247;0,6643536;0,5060186;0,6220512;0,660328;0,5797023;0,4374576;0,7681728;0,7535025;0,6064821;0,4582867;0,5986533;0,9511722;0,6349266;0,9707095;0,5674161;0,607262;0,75664;0,502175;0,4812093;0,426091;0,6687967;0,4650855;0,184769;0,7478874;1,023224;1,046401;0,6358455;0,8608642;0,3942453;0,7405477;0,9934417;0,569929;0,4370899;0,4788911;0,7041163;0,506916;0,7145907;0,6878787;0,5828537;0,5227853;0,8779142;0,6997291;0,5692439;0,4707231;0,5685904;0,9900806;0,5813077;0,9524814;0,5086581;0,6141726;0,7349763;0,4555272;0,4548184;0,4340297;0,6822411;0,4937535;0,2925806;0,8367372;0,9280032;0,9464244
D34;1,432977;1,443526;1,822353;2,13147;0,8395872;1,862841;1,440112;1,817161;1,406776;1,896344;1,696883;0,7077461;1,873363;1,396672;0,569242;1,032307;0,4078575;0,8376361;1,076387;0,5898601;0,4048433;0,4205217;0,6294179;0,5393649;0,6163957;0,7062176;0,6319587;0,4743227;0,7719608;0,6922501;0,5516927;0,3251862;0,5873104;1,015138;0,5940303;0,9182468;0,4802352;0,5989642;0,7265679;0,4557147;0,4039187;0,405426;0,6858367;0,4517695;0,4682875;0,8612656;0,9734428;1,070264;0,5716888;0,7544061;0,3069344;0,7339334;1,041247;0,547926;0,4189863;0,4449784;0,7236416;0,5317106;0,6453299;0,7237281;0,635601;0,4831126;0,8809078;0,6247928;0,5015772;0,381416;0,4546217;1,055752;0,5046251;0,863932;0,4262335;0,5912997;0,775685;0,39023;0,3648194;0,4096374;0,6748769;0,4417459;0,4076686;0,7941554;0,8838123;0,9214099
