id;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;Left-Hippocampus;Left-Amygdala;Left-Accumbens-area;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula;bankssts;caudalanteriorcingulate;caudalmiddlefrontal;cuneus;entorhinal;fusiform;inferiorparietal;inferiortemporal;isthmuscingulate;lateraloccipital;lateralorbitofrontal;lingual;medialorbitofrontal;middletemporal;parahippocampal;paracentral;parsopercularis;parsorbitalis;parstriangularis;pericalcarine;postcentral;posteriorcingulate;precentral;precuneus;rostralanteriorcingulate;rostralmiddlefrontal;superiorfrontal;superiorparietal;superiortemporal;supramarginal;frontalpole;temporalpole;transversetemporal;insula
D21;2,343106;1,544099;2,126669;2,885238;0,8934961;2,395019;2,073475;2,554414;1,530958;2,175993;2,251532;0,9600478;2,011741;1,96573;0,6827618;0,8933814;0,3989756;0,8277037;1,255121;0,6373158;0,4095992;0,3751132;0,536772;0,5424072;0,6388716;0,7172976;0,6022017;0,458949;0,7270467;0,6770273;0,5432847;0,4540059;0,5460689;1,023635;0,6445262;0,7743471;0,5225707;0,5587195;0,8060585;0,5190513;0,4321363;0,4450466;0,7381503;0,5568035;0,4920116;0,6659678;1,066911;1,25759;0,59893;0,7924173;0,3476511;0,7225274;0,973945;0,6526536;0,3550591;0,3729003;0,558089;0,4718211;0,6430875;0,6991713;0,5892396;0,4516593;0,7394144;0,8007009;0,4882832;0,4497417;0,4422807;0,9384356;0,563668;0,8247734;0,4860457;0,5696779;0,8334927;0,4272428;0,4308721;0,4211038;0,7431202;0,4546657;0,4693741;0,7733372;1,216214;1,202398
D22;2,215562;1,56472;2,005924;2,031947;0,8654969;2,126271;3,038457;2,546388;1,617042;2,016153;2,112348;0,7377581;2,115577;2,160642;0,6386645;0,9950058;0,4189399;0,7941833;1,258999;0,5965991;0,4011851;0,3445298;0,5717917;0,5790511;0,5759049;0,7041839;0,5402395;0,4462908;0,7062915;0,6601233;0,4959324;0,3869209;0,6091561;0,9612414;0,6242396;0,8216461;0,5399142;0,5398788;0,7205422;0,4798642;0,408045;0,43043;0,6779737;0,5169156;0,3821256;0,6344005;1,051278;1,079683;0,5626763;0,7681315;0,3286515;0,8185882;1,002082;0,5931583;0,3734828;0,3491924;0,6112349;0,5267981;0,6150146;0,6459017;0,5441506;0,4517933;0,7639791;0,7057469;0,4787323;0,3979007;0,4643347;1,040329;0,5416088;0,9235286;0,448173;0,6052411;0,7445389;0,4323285;0,4215493;0,4010882;0,648815;0,4449409;0,3606852;0,6707037;1,038181;1,134664
D23;2,568271;1,894779;2,298399;4,105643;0,9763155;1,988084;1,882521;2,668101;1,916976;2,38972;1,954854;0,8422996;2,071647;1,915263;0,5827631;0,9727753;0,4858705;0,7551508;0,8550069;0,5996397;0,4386553;0,341876;0,5375843;0,5394751;0,7398919;0,637117;0,9254281;0,4510403;0,6878971;0,5726331;0,6453913;0,4811232;0,5976099;0,9994954;0,5063421;0,6473106;0,499101;0,5798106;0,8976565;0,4897059;0,4798845;0,4291998;0,6924875;0,4541499;0,4887978;0,5616473;0,9764941;1,280171;0,5677324;0,9881648;0,4006755;0,5518188;0,7930358;0,5364591;0,3870471;0,3122554;0,540094;0,4755907;0,7085988;0,5759781;0,7562273;0,4491158;0,8657423;0,690028;0,5771922;0,4180743;0,4761204;0,9198478;0,455641;0,9114676;0,4134412;0,5555209;0,9866053;0,4410125;0,4395063;0,382594;0,7025628;0,4948547;0,4956897;0,7202513;1,037027;1,289592
D24;2,107796;1,711436;2,095364;2,538468;0,8762894;1,659257;1,805627;2,248528;1,728467;2,25224;2,171474;0,8396227;1,657683;3,078451;0,6927788;1,004114;0,4836712;0,8648829;1,034208;0,6037909;0,3946528;0,4077501;0,6560234;0,4963494;0,6732383;0,719973;0,6855028;0,4955306;0,6853216;0,7208485;0,6834263;0,4476971;0,5615241;0,9748966;0,6343763;1,014969;0,4548978;0,6946386;0,9137161;0,4757669;0,4737187;0,4691077;0,7280104;0,5301029;0,3388598;0,6569965;1,248952;1,318247;0,6255282;1,058795;0,4418609;0,6984683;0,8626011;0,5636161;0,4699715;0,3843172;0,6445576;0,4357998;0,6302312;0,6280283;0,6363213;0,4096213;0,9573291;0,8046612;0,586799;0,4362219;0,5379122;0,9246485;0,6038612;1,098436;0,428795;0,6760936;0,8636685;0,4580432;0,4311173;0,4814187;0,685738;0,5429567;0,3841933;0,7256659;1,237014;1,278667
D25;2,32697;1,742963;2,407955;2,360545;0,8758958;2,112831;2,411907;2,489953;1,753375;2,313809;2,133898;0,8568372;2,281553;2,743232;0,6485223;0,8478577;0,321259;0,7422119;0,7440902;0,6014924;0,4164362;0,4243634;0,5691679;0,4576293;0,6047269;0,6453219;0,7269649;0,4791987;0,6382122;0,616922;0,4704185;0,3714533;0,4395494;0,6609891;0,541408;0,7978106;0,409114;0,5847446;0,7669559;0,441255;0,4265386;0,4185532;0,7135214;0,4454146;0,5079649;0,8808179;0,9700016;1,184673;0,6911035;0,8721594;0,2654308;0,6667799;0,8103109;0,6157319;0,4047273;0,4772799;0,6003675;0,3813265;0,6643962;0,5566502;0,5917866;0,5256456;0,7287272;0,6534718;0,4648263;0,4312173;0,4756853;0,6920095;0,5389072;0,7947983;0,3699853;0,5692104;0,8206917;0,3976023;0,4149564;0,3951461;0,748503;0,465004;0,4144993;0,8909763;1,124811;1,07474
D26;2,258011;1,83328;2,247544;2,653942;0,7101011;1,569475;2,405796;2,56001;1,760115;2,254725;2,859181;0,6734746;1,792661;1,866136;0,5625231;0,7968459;0,3330475;0,7666094;0,7978162;0,554332;0,3772271;0,405258;0,4951421;0,476097;0,556828;0,5832094;0,6149226;0,423263;0,5431707;0,5358282;0,4668809;0,3665016;0,490893;0,626365;0,5318635;0,7935433;0,3308902;0,5665296;0,7726671;0,4292033;0,3759397;0,4173589;0,6666549;0,4217395;0,4585054;0,7322616;1,032138;1,145327;0,5535735;0,8090654;0,219779;0,6817568;0,7092009;0,5174062;0,406708;0,394022;0,7005929;0,4516173;0,5703078;0,5685663;0,5928796;0,4959581;0,6303615;0,5977552;0,4282046;0,3407793;0,4310173;0,6455326;0,5080934;0,7995613;0,3401131;0,6027351;0,7590721;0,4194032;0,3819883;0,405398;0,6810852;0,4168531;0,5316936;0,7468982;1,130701;1,061017
D27;1,991969;1,390372;1,970316;2,54552;0,676213;1,315554;1,952613;2,324519;1,324464;2,032373;2,142771;0,6296257;1,770422;1,983592;0,5432987;0,984515;0,4419777;0,5348416;0,7443348;0,4745258;0,4198342;0,3415614;0,4571544;0,425381;0,6797405;0,3951708;0,7008365;0,4352144;0,5480827;0,5614135;0,6133107;-0,9971561;0,5282779;0,665083;0,4829072;0,6864067;0,4427259;0,5048053;0,8544932;0,4917939;0,4105614;0,3888849;0,6804725;0,4314063;0,3973114;0,741963;0,791173;1,113039;0,495098;0,7342632;0,4357119;0,6837948;0,642889;0,3139698;0,3980162;0,3101122;0,5498213;0,3954534;0,6196453;0,4472019;0,5592449;0,3546885;0,5385773;0,5096854;0,6144381;0,4442276;0,5014961;0,6749033;0,4871139;0,8498978;0,4481186;0,4818678;0,6779745;0,4830036;0,3912571;0,3846159;0,6917209;0,4514873;0,3978103;0,6213195;392850,4;1,124695
D28;1,981447;1,381165;1,952188;2,518478;0,6765473;1,305338;1,92683;2,30543;1,327405;2,008778;2,135789;0,6279473;1,756452;1,969658;0,5371065;0,9810804;0,4358666;0,5298792;0,7471925;0,4729842;0,4117079;0,3362065;0,4659286;0,4149764;0,6772679;0,3958106;0,6936778;0,4266244;0,5504265;0,5574107;0,6049005;-0,9971593;0,5182871;0,6575196;0,4768584;0,6840106;0,4327348;0,4993738;0,8483026;0,482168;0,4025949;0,3824152;0,6709576;0,4236001;0,3928963;0,7374675;0,7871331;1,109093;0,4828305;0,7347436;0,4304755;0,674923;0,6437091;0,3104008;0,3914157;0,3016286;0,553852;0,3857815;0,6086394;0,4459496;0,5558798;0,3455513;0,5297205;0,4960458;0,6062472;-0,9970268;0,4857022;0,6685208;0,4800328;0,8437218;0,4401659;0,4737375;0,6717003;0,4702652;0,3841289;0,3773498;0,6778816;0,4401863;0,391618;0,6088696;9863184;1,110473
D29;2,474066;1,90611;2,447464;2,915429;0,9230847;1,838585;2,492387;2,49886;1,753453;2,324681;2,887962;0,9580183;2,00907;2,850435;0,6387323;0,9875649;0,4659273;0,9088731;1,153373;0,5594533;0,4850815;0,3662822;0,6871063;0,5197136;0,7635616;0,6728431;0,8353185;0,4901825;0,7396661;0,7120063;0,7263307;0,4914043;0,5474602;0,7905965;0,7823465;0,8713914;0,5786344;0,6720202;0,9777957;0,4925429;0,5404217;0,5216701;0,8054747;0,6381885;0,3294713;0,9421378;1,142728;1,326298;0,5694887;1,056681;0,3839385;0,8603843;1,093696;0,5598087;0,4644885;0,3523796;0,6367815;0,4803361;0,6568907;0,712546;0,7420084;0,4742244;0,7961235;0,7013713;0,5307493;0,4484053;0,6465113;0,8489808;0,6967167;0,846837;0,4915351;0,6854204;0,9707245;0,3922386;0,4580995;0,4976907;0,8366695;0,5664159;0,4263153;0,9426668;1,070127;1,381909
D3;1,936544;1,479621;2,016225;2,990117;0,7525395;1,674651;3,031134;2,242528;1,452836;2,116625;2,611642;0,6594274;1,602736;2,230403;0,5269011;1,070793;0,3614887;0,6279216;1,088767;0,6064142;0,4513596;0,4994526;0,5384963;0,4122574;0,615822;0,562395;0,6142864;0,4647483;0,9215736;0,6352211;0,6035424;0,4962001;0,5075708;0,8659958;0,5545025;0,8079649;0,4679315;0,5282176;0,7409794;0,420231;0,4099477;0,3857974;0,6315712;0,5292847;0,3505732;0,8583317;0,9445712;1,041968;0,4508957;0,8317772;0,3249372;0,5871037;0,9061824;0,6117412;0,4351756;0,4767908;0,4820118;0,3661056;0,5862088;0,5404652;0,4942365;0,4608588;0,8337452;0,6170381;0,5818039;0,5600853;0,473042;0,7434394;0,5676682;0,8162036;0,5091303;0,5283472;0,7948419;0,3840572;0,3850293;0,3723697;0,6324834;0,5708828;0,3745781;0,8835776;0,8929789;0,985341
D30;2,185368;1,79422;2,333419;2,633412;0,6940271;1,799629;2,523877;2,757558;1,697195;2,220101;2,944207;0,7129887;1,91503;2,39717;0,6173366;0,9830559;0,5497975;0,7608265;0,9270722;0,5075885;0,4798997;0,3593754;0,4661608;0,5355967;0,7821871;0,5712334;0,8041413;0,4461797;0,6335512;0,7398791;0,7697197;0,5882039;0,6585634;0,7263614;0,795664;0,8619707;0,6011723;0,6591833;1,00622;0,5581321;0,5378977;0,5068914;0,7642388;0,6271483;0,4539463;0,7859529;1,113523;1,359601;0,5481955;0,9638894;0,5106663;0,6821764;0,8019964;0,4840953;0,4867666;0,3334239;0,5844625;0,4720417;0,6910888;0,5578014;0,6993933;0,3778416;0,6268352;0,6853616;0,6294201;0,5173197;0,6525458;0,7980593;0,7396026;0,8454383;0,5209692;0,6370496;0,9548561;0,4867095;0,528169;0,5043046;0,734801;0,6505023;0,4951922;0,8052888;1,01303;1,316855
D31;1,864074;1,483692;2,22128;2,96026;0,7772907;1,886039;2,375588;2,336818;1,36053;2,286219;2,238415;0,8120484;1,999553;1,665165;0,555448;0,9358686;0,4107702;0,838286;0,8898983;0,5149354;0,4203804;0,3085491;0,5693595;0,4540694;0,5853234;0,5627957;0,6500865;0,4108566;0,7316759;0,620787;0,5445869;0,3752724;0,5668734;0,8068532;0,569165;0,7865981;0,5019038;0,5148387;0,7901057;0,4749634;0,4685011;0,3847627;0,5866746;0,4338691;0,5430512;0,7584565;0,9055801;1,034921;0,5122675;0,9494638;0,3424134;0,5890918;0,8266928;0,493286;0,305828;0,4031723;0,5188215;0,4055916;0,5794456;0,4964402;0,5234657;0,4361382;0,6762768;0,6263365;0,520055;0,3465451;0,4922208;0,8954903;0,4977227;0,6990487;0,4587732;0,4905567;0,8946255;0,4814237;0,4120855;0,3864803;0,6495873;0,4312934;0,4906288;0,7628856;0,8522662;1,031281
D32;1,762748;1,27646;2,162989;2,239314;0,8095506;1,905831;1,760782;2,109826;1,26136;2,137949;1,918031;0,8611986;1,827663;2,022881;0,4340301;0,804248;0,3218325;0,7180309;0,8826905;0,4847768;0,3259162;0,2882925;0,5541938;0,4125562;0,4924546;0,5704411;0,5538937;0,3186839;0,6869063;0,6249177;0,537645;0,2803504;0,4208482;0,7591424;0,545095;0,7996079;0,4393996;0,5075076;0,6328817;0,4281;0,3577511;0,3671076;0,5354065;0,3910821;0,3423561;0,6883803;0,9889935;0,9606497;0,4439419;0,8328227;0,4864257;0,5819124;0,8141095;0,4668553;0,2552955;0,3620354;0,5803918;0,3905784;0,5084026;0,4728669;0,4313275;0,3786545;0,7625223;0,5921513;0,4901827;0,2627072;0,3672505;0,7834132;0,4131483;0,6616661;0,415826;0,4681594;0,7412836;0,3859463;0,3220562;0,3436198;0,5459148;0,3668648;0,3703792;0,6893571;0,7813344;0,9893309
D33;1,824466;1,335244;1,845526;2,240255;0,8148875;1,793265;1,401547;2,296329;1,333553;1,879177;1,637207;0,6953237;1,790981;1,252765;0,5372518;0,8022428;0,4536571;0,7236813;0,9408343;0,4873952;0,3408477;0,3452182;0,5346101;0,4108597;0,5424701;0,5630386;0,5625793;0,353545;0,6814375;0,6899467;0,5595834;0,4161795;0,5466453;0,8385193;0,5375603;0,7504426;0,5205448;0,5264343;0,6609435;0,4448455;0,4616452;0,3700224;0,6123439;0,4125644;0,1561081;0,6446164;0,9540488;1,039616;0,5038176;0,8284065;0,3839014;0,6583089;0,8443006;0,4809959;0,3705119;0,40449;0,5525383;0,4120345;0,6828396;0,5657246;0,5385602;0,4397408;0,7247068;0,584946;0,5438586;0,4268583;0,5381509;0,9207459;0,5352205;0,8528923;0,4853308;0,5542809;0,6949954;0,4251994;0,4294795;0,3686902;0,6527953;0,4647029;0,2617395;0,7089587;0,8650174;0,88928
